customer_id,home_city,signup_date,preferred_channel,true_segment
CUST003550,Quetta,2025-08-06,Dine-in,At-Risk
CUST003551,Rawalpindi,2026-07-28,Dine-in,Promotion-Driven
CUST003552,Rawalpindi,2025-10-09,Takeaway,At-Risk
CUST003553,Peshawar,2026-07-25,Third-Party Delivery,Occasional
CUST003554,Sialkot,2025-08-05,Dine-in,Occasional
CUST003555,Islamabad,2025-10-22,Dine-in,Occasional
CUST003556,Faisalabad,2026-04-11,Dine-in,Frequent
CUST003557,Rawalpindi,2026-01-24,Third-Party Delivery,Occasional
CUST003558,Sialkot,2026-04-24,Third-Party Delivery,Promotion-Driven
CUST003559,Hyderabad,2026-04-21,Takeaway,Frequent
CUST003560,Peshawar,2026-08-28,Takeaway,New
CUST003561,Islamabad,2026-08-04,Dine-in,Occasional
CUST003562,Islamabad,2025-12-10,Dine-in,Frequent
CUST003563,Peshawar,2025-10-24,Third-Party Delivery,Frequent
CUST003564,Peshawar,2026-02-06,Dine-in,Promotion-Driven
CUST003565,Lahore,2025-10-03,Website/App,Frequent
CUST003566,Quetta,2026-08-18,Dine-in,Promotion-Driven
CUST003567,Karachi,2026-09-03,Dine-in,At-Risk
CUST003568,Multan,2025-12-15,Third-Party Delivery,High-Value Loyal
CUST003569,Islamabad,2026-08-10,Third-Party Delivery,Frequent
CUST003570,Lahore,2025-09-29,Takeaway,Occasional
CUST003571,Peshawar,2026-08-26,Third-Party Delivery,New
CUST003572,Sialkot,2025-08-15,Dine-in,Frequent
CUST003573,Rawalpindi,2026-01-18,Takeaway,At-Risk
CUST003574,Islamabad,2026-09-17,Dine-in,At-Risk
CUST003575,Peshawar,2026-03-07,Dine-in,Occasional
CUST003576,Rawalpindi,2026-09-07,Website/App,New
CUST003577,Faisalabad,2026-09-15,Third-Party Delivery,New
CUST003578,Quetta,2026-07-30,Dine-in,Occasional
CUST003579,Hyderabad,2026-05-22,Dine-in,Promotion-Driven
CUST003580,Multan,2026-06-17,Dine-in,Occasional
CUST003581,Sialkot,2025-09-08,Dine-in,Frequent
CUST003582,Faisalabad,2026-04-11,Website/App,At-Risk
CUST003583,Karachi,2026-03-21,Dine-in,At-Risk
CUST003584,Islamabad,2026-04-18,Third-Party Delivery,Promotion-Driven
CUST003585,Lahore,2026-01-31,Takeaway,Frequent
CUST003586,Islamabad,2025-08-28,Dine-in,Promotion-Driven
CUST003587,Peshawar,2026-04-12,Dine-in,Frequent
CUST003588,Lahore,2026-09-18,Website/App,New
CUST003589,Rawalpindi,2026-02-04,Takeaway,Promotion-Driven
CUST003590,Faisalabad,2025-10-19,Third-Party Delivery,At-Risk
CUST003591,Karachi,2025-12-08,Website/App,Promotion-Driven
CUST003592,Lahore,2026-08-30,Dine-in,Occasional
CUST003593,Multan,2026-08-26,Website/App,New
CUST003594,Quetta,2026-05-20,Dine-in,Promotion-Driven
CUST003595,,2026-07-11,Website/App,High-Value Loyal
CUST003596,Multan,2026-08-05,Dine-in,Promotion-Driven
CUST003597,Islamabad,2025-09-28,Third-Party Delivery,High-Value Loyal
CUST003598,Faisalabad,2025-11-24,Website/App,Frequent
CUST003599,Multan,2026-08-14,Website/App,Promotion-Driven
CUST003600,Lahore,2026-04-17,Website/App,Promotion-Driven
CUST003601,Karachi,2025-08-01,Dine-in,Promotion-Driven
CUST003602,Sialkot,2025-08-22,Dine-in,High-Value Loyal
CUST003603,Peshawar,2025-08-06,Dine-in,High-Value Loyal
CUST003604,Lahore,2025-12-03,Dine-in,At-Risk
CUST003605,Quetta,2025-08-23,Third-Party Delivery,High-Value Loyal
CUST003606,Hyderabad,2026-03-29,Website/App,Promotion-Driven
CUST003607,Karachi,2026-02-02,Dine-in,At-Risk
CUST003608,Quetta,2026-02-12,Takeaway,Occasional
CUST003609,Quetta,2026-09-18,Dine-in,New
CUST003610,Sialkot,2025-08-18,Takeaway,Promotion-Driven
CUST003611,Hyderabad,2026-05-10,Dine-in,High-Value Loyal
CUST003612,Lahore,2026-08-25,Website/App,New
CUST003613,Karachi,2026-07-31,Third-Party Delivery,Promotion-Driven
CUST003614,Faisalabad,2026-08-14,Third-Party Delivery,Promotion-Driven
CUST003615,Sialkot,2026-07-01,Dine-in,Occasional
CUST003616,Karachi,2026-09-16,Website/App,New
CUST003617,Karachi,2026-01-11,Third-Party Delivery,High-Value Loyal
CUST003618,Hyderabad,2026-09-10,Third-Party Delivery,New
CUST003619,Multan,2026-08-03,Dine-in,High-Value Loyal
CUST003620,Lahore,2026-09-15,Dine-in,New
CUST003621,Lahore,2025-09-08,Dine-in,High-Value Loyal
CUST003622,Rawalpindi,2026-05-19,Dine-in,At-Risk
CUST003623,Multan,2026-02-06,Dine-in,Occasional
CUST003624,Peshawar,2026-09-07,Takeaway,New
CUST003625,Faisalabad,2026-08-26,Takeaway,New
CUST003626,Sialkot,2025-08-26,Third-Party Delivery,Occasional
CUST003627,Islamabad,2025-10-30,Third-Party Delivery,High-Value Loyal
CUST003628,Faisalabad,2025-11-22,Dine-in,Occasional
CUST003629,Multan,2026-09-15,Takeaway,At-Risk
CUST003630,Lahore,2026-09-22,Dine-in,New
CUST003631,Quetta,2026-09-21,Dine-in,New
CUST003632,Rawalpindi,2026-08-27,Dine-in,New
CUST003633,Lahore,2025-12-22,Takeaway,At-Risk
CUST003634,Karachi,2026-08-31,Website/App,Frequent
CUST003635,Faisalabad,2026-01-06,Dine-in,Frequent
CUST003636,Sialkot,2026-01-14,Website/App,Promotion-Driven
CUST003637,Rawalpindi,2025-09-13,Takeaway,Occasional
CUST003638,Faisalabad,2026-05-10,Dine-in,At-Risk
CUST003639,Sialkot,2026-09-23,Dine-in,New
CUST003640,Peshawar,2026-02-04,Dine-in,Frequent
CUST003641,Faisalabad,2025-11-10,Third-Party Delivery,Promotion-Driven
CUST003642,Lahore,2025-12-27,Third-Party Delivery,Occasional
CUST003643,,2026-05-15,Takeaway,Occasional
CUST003644,Rawalpindi,2026-09-05,Website/App,Promotion-Driven
CUST003645,Multan,2026-01-02,Third-Party Delivery,Frequent
CUST003646,Peshawar,2026-08-13,Dine-in,High-Value Loyal
CUST003647,Rawalpindi,2026-06-14,Website/App,At-Risk
CUST003648,Hyderabad,2026-09-09,Takeaway,New
CUST003649,Multan,2026-02-04,Third-Party Delivery,Occasional
CUST003650,Peshawar,2026-05-29,Dine-in,At-Risk
CUST003651,Islamabad,2026-04-09,Website/App,At-Risk
CUST003652,Islamabad,2026-08-30,Dine-in,At-Risk
CUST003653,Karachi,2026-09-01,Takeaway,High-Value Loyal
CUST003654,Sialkot,2025-11-08,Dine-in,Occasional
CUST003655,Quetta,2026-08-10,Third-Party Delivery,Frequent
CUST003656,Rawalpindi,2026-05-06,Takeaway,Frequent
CUST003657,Peshawar,2026-08-24,Dine-in,Occasional
CUST003658,Rawalpindi,2026-09-11,Website/App,At-Risk
CUST003659,Faisalabad,2026-09-19,Third-Party Delivery,New
CUST003660,Hyderabad,2025-08-03,Website/App,Occasional
CUST003661,Islamabad,2026-02-25,Dine-in,High-Value Loyal
CUST003662,Sialkot,2025-08-12,Website/App,At-Risk
CUST003663,Karachi,2025-11-27,Dine-in,Occasional
CUST003664,Peshawar,2026-05-04,Website/App,Promotion-Driven
CUST003665,Multan,2026-01-24,Dine-in,Occasional
CUST003666,Quetta,2026-08-28,Dine-in,New
CUST003667,Peshawar,2026-07-21,Third-Party Delivery,Frequent
CUST003668,Rawalpindi,2025-08-04,Dine-in,Frequent
CUST003669,Quetta,2026-01-18,Dine-in,At-Risk
CUST003670,Rawalpindi,2025-07-31,Dine-in,Occasional
CUST003671,Rawalpindi,2026-08-23,Third-Party Delivery,At-Risk
CUST003672,Faisalabad,2026-07-02,Dine-in,Frequent
CUST003673,Peshawar,2026-02-08,Third-Party Delivery,Frequent
CUST003674,Lahore,2026-08-12,Takeaway,Frequent
CUST003675,Sialkot,2026-08-07,Takeaway,Occasional
CUST003676,Peshawar,2026-01-04,Website/App,Frequent
CUST003677,Hyderabad,2025-09-22,Dine-in,Occasional
CUST003678,Karachi,2026-09-07,Third-Party Delivery,New
CUST003679,Quetta,2026-09-10,Website/App,New
CUST003680,Multan,2026-04-08,Dine-in,High-Value Loyal
CUST003681,Sialkot,2025-08-30,Third-Party Delivery,Occasional
CUST003682,Quetta,2025-10-11,Takeaway,Occasional
CUST003683,Multan,2026-07-30,Dine-in,Promotion-Driven
CUST003684,Karachi,2026-09-21,Dine-in,New
CUST003685,Karachi,2025-08-22,Website/App,Occasional
CUST003686,Rawalpindi,2025-11-26,Website/App,Frequent
CUST003687,Faisalabad,2026-09-10,Website/App,New
CUST003688,Islamabad,2026-07-24,Takeaway,Occasional
CUST003689,Hyderabad,2026-02-06,Dine-in,At-Risk
CUST003690,Karachi,2026-03-22,Takeaway,Frequent
CUST003691,Karachi,2026-09-21,Dine-in,New
CUST003692,Rawalpindi,2026-09-20,Dine-in,New
CUST003693,Hyderabad,2026-04-15,Dine-in,High-Value Loyal
CUST003694,Rawalpindi,2025-10-07,Takeaway,Frequent
CUST003695,Faisalabad,2026-08-28,Dine-in,New
CUST003696,Hyderabad,2026-02-17,Takeaway,At-Risk
CUST003697,Islamabad,2025-09-07,Takeaway,Promotion-Driven
CUST003698,Peshawar,2026-05-30,Dine-in,At-Risk
CUST003699,Sialkot,2026-05-17,Takeaway,High-Value Loyal
CUST003700,Sialkot,2025-08-31,Website/App,High-Value Loyal
CUST003701,Rawalpindi,2026-03-10,Takeaway,Occasional
CUST003702,Faisalabad,2026-07-05,Website/App,Promotion-Driven
CUST003703,Sialkot,2025-10-05,Dine-in,Occasional
CUST003704,Faisalabad,2025-11-29,Third-Party Delivery,Frequent
CUST003705,Lahore,2025-12-27,Website/App,Frequent
CUST003706,Faisalabad,2026-08-27,Dine-in,New
CUST003707,Sialkot,2026-01-08,Takeaway,Occasional
CUST003708,Quetta,2026-09-14,Takeaway,Promotion-Driven
CUST003709,Hyderabad,2026-02-17,Takeaway,At-Risk
CUST003710,Peshawar,2026-07-24,Takeaway,High-Value Loyal
CUST003711,Faisalabad,2026-08-11,Website/App,Promotion-Driven
CUST003712,Sialkot,2026-01-14,Takeaway,Promotion-Driven
CUST003713,Karachi,2026-01-09,Dine-in,High-Value Loyal
CUST003714,Rawalpindi,2026-03-19,Third-Party Delivery,Occasional
CUST003715,Quetta,2025-12-17,Website/App,Promotion-Driven
CUST003716,Islamabad,2025-11-27,Third-Party Delivery,Occasional
CUST003717,Multan,2025-09-07,Website/App,Occasional
CUST003718,Lahore,2025-11-11,Dine-in,Occasional
CUST003719,Peshawar,2025-10-08,Takeaway,Frequent
CUST003720,Faisalabad,2026-09-03,Takeaway,Occasional
CUST003721,Quetta,2026-08-29,Dine-in,Occasional
CUST003722,Karachi,2026-05-26,Website/App,Occasional
CUST003723,Hyderabad,2025-09-24,Website/App,Occasional
CUST003724,Lahore,2025-10-18,Takeaway,Frequent
CUST003725,Faisalabad,2025-09-23,Dine-in,Occasional
CUST003726,Quetta,2025-10-23,Dine-in,Frequent
CUST003727,Multan,2026-03-18,Dine-in,At-Risk
CUST003728,Multan,2026-09-13,Website/App,New
CUST003729,Rawalpindi,2026-02-24,Dine-in,Promotion-Driven
CUST003730,Lahore,2026-09-06,Dine-in,New
CUST003731,Quetta,2026-01-30,Third-Party Delivery,Occasional
CUST003732,Lahore,2026-08-29,Third-Party Delivery,Occasional
CUST003733,Multan,2025-11-14,Third-Party Delivery,Promotion-Driven
CUST003734,Karachi,2026-09-14,Website/App,New
CUST003735,Hyderabad,2026-03-25,Dine-in,At-Risk
CUST003736,Rawalpindi,2025-12-13,Takeaway,Occasional
CUST003737,Karachi,2025-09-30,Dine-in,Occasional
CUST003738,Lahore,2025-09-15,Third-Party Delivery,Occasional
CUST003739,Hyderabad,2025-10-19,Dine-in,Frequent
CUST003740,Sialkot,2026-09-17,Third-Party Delivery,Occasional
CUST003741,Lahore,2026-07-17,Website/App,Promotion-Driven
CUST003742,Multan,2026-01-02,Dine-in,Occasional
CUST003743,,2026-09-01,Dine-in,New
CUST003744,Quetta,2026-06-04,Website/App,At-Risk
CUST003745,,2025-08-20,Takeaway,At-Risk
CUST003746,Islamabad,2025-11-18,Website/App,Frequent
CUST003747,Peshawar,2026-01-14,Website/App,Frequent
CUST003748,,2025-10-14,Takeaway,Promotion-Driven
CUST003749,Karachi,2026-09-01,Third-Party Delivery,New
CUST003750,Faisalabad,2025-12-05,Dine-in,Occasional
CUST003751,Islamabad,2026-09-11,Website/App,New
CUST003752,Hyderabad,2026-04-19,Takeaway,Occasional
CUST003753,Karachi,2025-08-25,Dine-in,Promotion-Driven
CUST003754,Multan,2026-07-12,Third-Party Delivery,High-Value Loyal
CUST003755,Lahore,2025-12-31,Dine-in,Occasional
CUST003756,Karachi,2025-12-11,Takeaway,Frequent
CUST003757,Lahore,2026-09-23,Takeaway,Promotion-Driven
CUST003758,Multan,2026-09-23,Takeaway,New
CUST003759,Islamabad,2026-02-23,Dine-in,Promotion-Driven
CUST003760,Peshawar,2026-03-19,Third-Party Delivery,At-Risk
CUST003761,Lahore,2026-05-11,Takeaway,Frequent
CUST003762,Multan,2026-09-06,Takeaway,New
CUST003763,Peshawar,2026-09-20,Dine-in,New
CUST003764,Islamabad,2026-03-24,Dine-in,Frequent
CUST003765,Faisalabad,2026-08-29,Takeaway,New
CUST003766,Hyderabad,2026-09-10,Website/App,Frequent
CUST003767,Sialkot,2025-10-10,Third-Party Delivery,Occasional
CUST003768,Islamabad,2026-09-23,Dine-in,New
CUST003769,Karachi,2025-08-31,Website/App,Promotion-Driven
CUST003770,Faisalabad,2026-09-16,Dine-in,New
CUST003771,Quetta,2025-10-05,Takeaway,High-Value Loyal
CUST003772,Lahore,2026-08-28,Website/App,New
CUST003773,Faisalabad,2026-02-21,Third-Party Delivery,Promotion-Driven
CUST003774,Multan,2026-02-06,Website/App,Occasional
CUST003775,Peshawar,2026-07-17,Third-Party Delivery,Frequent
CUST003776,Sialkot,2026-06-18,Takeaway,Frequent
CUST003777,Rawalpindi,2026-06-26,Dine-in,Occasional
CUST003778,Karachi,2025-09-12,Third-Party Delivery,At-Risk
CUST003779,Islamabad,2026-05-25,Dine-in,Promotion-Driven
CUST003780,Islamabad,2026-05-27,Website/App,At-Risk
CUST003781,Lahore,2025-12-10,Website/App,At-Risk
CUST003782,Lahore,2026-09-20,Dine-in,Promotion-Driven
CUST003783,,2025-09-07,Website/App,Frequent
CUST003784,Hyderabad,2026-09-21,Takeaway,New
CUST003785,Lahore,2025-11-09,Website/App,Occasional
CUST003786,Islamabad,2026-06-26,Website/App,Frequent
CUST003787,Karachi,2026-03-15,Website/App,High-Value Loyal
CUST003788,Multan,2026-09-19,Takeaway,New
CUST003789,Peshawar,2025-09-16,Dine-in,At-Risk
CUST003790,Quetta,2026-09-18,Dine-in,Occasional
CUST003791,Peshawar,2026-01-16,Website/App,High-Value Loyal
CUST003792,Sialkot,2025-10-01,Dine-in,Occasional
CUST003793,Islamabad,2026-09-09,Dine-in,New
CUST003794,Rawalpindi,2025-08-25,Takeaway,Occasional
CUST003795,Faisalabad,2025-10-25,Takeaway,Occasional
CUST003796,Lahore,2026-05-20,Dine-in,Frequent
CUST003797,Quetta,2026-03-09,Third-Party Delivery,Occasional
CUST003798,Islamabad,2026-08-31,Dine-in,New
CUST003799,Karachi,2026-02-18,Dine-in,At-Risk
CUST003800,Multan,2026-04-11,Takeaway,Frequent
CUST003801,Karachi,2025-08-15,Third-Party Delivery,Promotion-Driven
CUST003802,Peshawar,2026-02-11,Takeaway,Occasional
CUST003803,Peshawar,2026-07-15,Third-Party Delivery,At-Risk
CUST003804,Multan,2026-03-06,Third-Party Delivery,Frequent
CUST003805,Rawalpindi,2026-09-12,Takeaway,New
CUST003806,,2025-11-17,Dine-in,Occasional
CUST003807,Quetta,2026-09-15,Takeaway,New
CUST003808,Faisalabad,2025-12-21,Website/App,Frequent
CUST003809,Peshawar,2026-03-16,Third-Party Delivery,High-Value Loyal
CUST003810,Islamabad,2025-10-15,Dine-in,Occasional
CUST003811,Sialkot,2026-09-04,Third-Party Delivery,New
CUST003812,Hyderabad,2026-06-13,Takeaway,Occasional
CUST003813,Sialkot,2026-06-11,Website/App,Frequent
CUST003814,Hyderabad,2025-12-03,Dine-in,Frequent
CUST003815,Multan,2026-06-27,Dine-in,Frequent
CUST003816,Islamabad,2025-12-29,Dine-in,At-Risk
CUST003817,Karachi,2026-04-12,Dine-in,At-Risk
CUST003818,Hyderabad,2026-02-26,Takeaway,Occasional
CUST003819,Rawalpindi,2026-05-08,Dine-in,Occasional
CUST003820,Rawalpindi,2026-04-02,Website/App,High-Value Loyal
CUST003821,Karachi,2025-08-31,Website/App,Occasional
CUST003822,Peshawar,2025-09-13,Dine-in,High-Value Loyal
CUST003823,Hyderabad,2025-12-21,Dine-in,Occasional
CUST003824,Quetta,2026-02-12,Dine-in,Occasional
CUST003825,Karachi,2025-10-09,Dine-in,Frequent
CUST003826,Islamabad,2026-03-02,Website/App,Occasional
CUST003827,Karachi,2025-11-10,Takeaway,Occasional
CUST003828,Rawalpindi,2026-06-25,Takeaway,Promotion-Driven
CUST003829,Karachi,2026-09-12,Takeaway,Occasional
CUST003830,Peshawar,2026-04-26,Website/App,Occasional
CUST003831,Karachi,2025-12-05,Dine-in,At-Risk
CUST003832,Lahore,2026-06-18,Website/App,Promotion-Driven
CUST003833,Sialkot,2026-09-14,Dine-in,At-Risk
CUST003834,Rawalpindi,2026-05-05,Dine-in,Occasional
CUST003835,Karachi,2026-09-10,Website/App,High-Value Loyal
CUST003836,Quetta,2026-09-11,Dine-in,New
CUST003837,Islamabad,2026-09-04,Dine-in,At-Risk
CUST003838,Peshawar,2026-07-31,Dine-in,Promotion-Driven
CUST003839,Multan,2026-09-08,Dine-in,New
CUST003840,Islamabad,2026-05-05,Third-Party Delivery,High-Value Loyal
CUST003841,Faisalabad,2026-09-04,Third-Party Delivery,Promotion-Driven
CUST003842,Quetta,2026-04-05,Third-Party Delivery,Frequent
CUST003843,Lahore,2026-01-23,Takeaway,At-Risk
CUST003844,Faisalabad,2026-05-16,Third-Party Delivery,Occasional
CUST003845,Multan,2026-09-13,Third-Party Delivery,New
CUST003846,Rawalpindi,2026-02-14,Dine-in,Frequent
CUST003847,Faisalabad,2025-12-16,Website/App,Promotion-Driven
CUST003848,Sialkot,2026-09-23,Third-Party Delivery,New
CUST003849,Faisalabad,2026-01-10,Takeaway,Occasional
CUST003850,Peshawar,2026-06-01,Dine-in,High-Value Loyal
CUST003851,Lahore,2025-11-20,Takeaway,High-Value Loyal
CUST003852,Lahore,2025-08-15,Dine-in,Occasional
CUST003853,Quetta,2026-08-30,Website/App,New
CUST003854,Peshawar,2025-12-21,Third-Party Delivery,Occasional
CUST003855,Peshawar,2025-08-29,Dine-in,Frequent
CUST003856,Multan,2026-09-18,Third-Party Delivery,Frequent
CUST003857,Karachi,2026-03-29,Dine-in,Promotion-Driven
CUST003858,Peshawar,2026-04-28,Dine-in,At-Risk
CUST003859,Quetta,2026-01-30,Dine-in,Occasional
CUST003860,Karachi,2026-08-27,Third-Party Delivery,Promotion-Driven
CUST003861,Karachi,2026-05-26,Dine-in,High-Value Loyal
CUST003862,Hyderabad,2025-11-27,Dine-in,Occasional
CUST003863,Karachi,2025-10-20,Dine-in,Occasional
CUST003864,Lahore,2025-09-20,Takeaway,At-Risk
CUST003865,Islamabad,2025-12-04,Takeaway,Frequent
CUST003866,Quetta,2026-07-02,Website/App,Occasional
CUST003867,Rawalpindi,2025-12-01,Website/App,At-Risk
CUST003868,Quetta,2025-12-14,Takeaway,High-Value Loyal
CUST003869,Karachi,2026-04-30,Dine-in,Frequent
CUST003870,Quetta,2026-09-21,Third-Party Delivery,Promotion-Driven
CUST003871,Islamabad,2026-09-09,Dine-in,Occasional
CUST003872,Hyderabad,2026-08-12,Website/App,Promotion-Driven
CUST003873,Islamabad,2025-08-28,Website/App,High-Value Loyal
CUST003874,Peshawar,2026-09-16,Website/App,New
CUST003875,Multan,2026-05-21,Takeaway,High-Value Loyal
CUST003876,,2026-09-12,Third-Party Delivery,At-Risk
CUST003877,Quetta,2026-02-14,Takeaway,Occasional
CUST003878,Karachi,2026-01-28,Website/App,Occasional
CUST003879,Peshawar,2025-10-27,Dine-in,Occasional
CUST003880,Quetta,2026-09-16,Dine-in,New
CUST003881,Lahore,2026-05-30,Takeaway,At-Risk
CUST003882,Peshawar,2026-01-09,Takeaway,At-Risk
CUST003883,Rawalpindi,2026-09-16,Dine-in,Frequent
CUST003884,Sialkot,2026-08-12,Dine-in,Frequent
CUST003885,Faisalabad,2026-07-23,Dine-in,Occasional
CUST003886,Rawalpindi,2026-01-30,Dine-in,At-Risk
CUST003887,Karachi,2026-05-29,Dine-in,Promotion-Driven
CUST003888,Karachi,2025-08-14,Website/App,Frequent
CUST003889,Hyderabad,2026-07-26,Website/App,Promotion-Driven
CUST003890,,2026-07-24,Takeaway,Occasional
CUST003891,Karachi,2026-09-05,Takeaway,New
CUST003892,Peshawar,2026-05-15,Dine-in,At-Risk
CUST003893,Quetta,2026-09-05,Dine-in,New
CUST003894,Faisalabad,2025-11-04,Takeaway,High-Value Loyal
CUST003895,Quetta,2026-09-18,Third-Party Delivery,Frequent
CUST003896,Faisalabad,2026-04-09,Third-Party Delivery,Promotion-Driven
CUST003897,Peshawar,2026-09-14,Dine-in,New
CUST003898,Hyderabad,2026-09-08,Dine-in,New
CUST003899,Faisalabad,2025-08-19,Website/App,At-Risk
CUST003900,,2025-09-15,Website/App,Promotion-Driven
CUST003901,Lahore,2025-08-28,Dine-in,At-Risk
CUST003902,Karachi,2025-11-27,Takeaway,Frequent
CUST003903,Islamabad,2026-06-04,Third-Party Delivery,Promotion-Driven
CUST003904,Quetta,2025-11-20,Website/App,Occasional
CUST003905,Peshawar,2025-08-10,Dine-in,Occasional
CUST003906,Islamabad,2026-04-26,Dine-in,Frequent
CUST003907,Peshawar,2026-04-01,Website/App,Occasional
CUST003908,Lahore,2026-09-13,Website/App,New
CUST003909,Karachi,2026-06-10,Dine-in,At-Risk
CUST003910,Quetta,2025-11-11,Dine-in,Promotion-Driven
CUST003911,Multan,2026-09-16,Dine-in,Occasional
CUST003912,Rawalpindi,2025-10-05,Website/App,High-Value Loyal
CUST003913,Peshawar,2026-01-21,Takeaway,Frequent
CUST003914,Faisalabad,2026-08-02,Dine-in,Occasional
CUST003915,Lahore,2025-10-29,Dine-in,At-Risk
CUST003916,Rawalpindi,2026-08-27,Third-Party Delivery,New
CUST003917,Faisalabad,2026-09-22,Third-Party Delivery,New
CUST003918,Peshawar,2025-08-11,Dine-in,At-Risk
CUST003919,Lahore,2026-09-05,Dine-in,New
CUST003920,Multan,2026-07-26,Dine-in,Occasional
CUST003921,Quetta,2025-10-11,Dine-in,Occasional
CUST003922,Faisalabad,2026-08-31,Dine-in,Frequent
CUST003923,Peshawar,2025-09-25,Takeaway,Occasional
CUST003924,Peshawar,2026-04-26,Website/App,Occasional
CUST003925,Islamabad,2026-02-02,Third-Party Delivery,Occasional
CUST003926,Lahore,2025-09-06,Third-Party Delivery,Frequent
CUST003927,Faisalabad,2026-02-07,Takeaway,Occasional
CUST003928,Rawalpindi,2026-07-26,Third-Party Delivery,Frequent
CUST003929,Rawalpindi,2026-07-05,Takeaway,Promotion-Driven
CUST003930,Rawalpindi,2026-09-05,Dine-in,New
CUST003931,Faisalabad,2025-09-20,Takeaway,High-Value Loyal
CUST003932,Multan,2026-09-14,Dine-in,New
CUST003933,Faisalabad,2026-01-12,Website/App,Frequent
CUST003934,Rawalpindi,2026-09-18,Website/App,New
CUST003935,Faisalabad,2026-08-09,Dine-in,Promotion-Driven
CUST003936,Sialkot,2026-08-29,Takeaway,New
CUST003937,Hyderabad,2026-09-08,Website/App,New
CUST003938,Islamabad,2026-06-28,Website/App,Promotion-Driven
CUST003939,Faisalabad,2026-01-09,Website/App,Frequent
CUST003940,Rawalpindi,2025-10-28,Third-Party Delivery,Occasional
CUST003941,Karachi,2026-07-28,Takeaway,Promotion-Driven
CUST003942,Hyderabad,2026-05-14,Takeaway,Frequent
CUST003943,Quetta,2026-07-21,Dine-in,At-Risk
CUST003944,Hyderabad,2026-08-29,Dine-in,New
CUST003945,Quetta,2026-01-29,Dine-in,High-Value Loyal
CUST003946,Faisalabad,2025-11-22,Dine-in,Frequent
CUST003947,Rawalpindi,2026-07-06,Third-Party Delivery,Promotion-Driven
CUST003948,Faisalabad,2026-05-28,Dine-in,High-Value Loyal
CUST003949,Quetta,2026-09-21,Website/App,Occasional
CUST003950,Islamabad,2025-10-28,Website/App,Frequent
CUST003951,Sialkot,2026-02-09,Website/App,Promotion-Driven
CUST003952,Peshawar,2026-01-04,Website/App,At-Risk
CUST003953,Peshawar,2026-08-10,Website/App,At-Risk
CUST003954,Islamabad,2026-09-14,Takeaway,New
CUST003955,Rawalpindi,2025-10-04,Dine-in,At-Risk
CUST003956,Islamabad,2025-10-29,Takeaway,Promotion-Driven
CUST003957,Multan,2026-08-08,Third-Party Delivery,Occasional
