rating_id,customer_id,item_id,restaurant_id,order_id,rating,review_date
RATE0004684,CUST001779,M0007,R011,ORD0008790,5,2026-08-04
RATE0004685,CUST001062,M0120,R013,ORD0001268,3,2026-04-21
RATE0004686,CUST002724,M0133,R011,ORD0005276,4,2026-07-16
RATE0004687,CUST003065,M0124,R008,ORD0007166,3,2026-04-18
RATE0004688,CUST003683,M0066,R006,ORD0002599,4,2026-08-09
RATE0004689,CUST003672,M0073,R005,ORD0006302,4,2026-07-14
RATE0004690,CUST002814,M0050,R017,ORD0006875,3,2026-04-01
RATE0004691,CUST002672,M0119,R014,ORD0008016,3,2026-09-07
RATE0004692,CUST003739,M0146,R009,ORD0007829,3,2026-08-04
RATE0004693,CUST000512,M0073,R011,ORD0006917,4,2026-06-30
RATE0004694,CUST003808,M0135,R005,ORD0006776,5,2026-01-18
RATE0004695,CUST002207,M0083,R013,ORD0005054,4,2026-06-24
RATE0004696,CUST000560,M0129,R006,ORD0000106,4,2026-08-30
RATE0004697,CUST000625,M0143,R019,ORD0006703,4,2026-09-11
RATE0004698,CUST000493,M0121,R006,ORD0001064,4,2025-11-21
RATE0004699,CUST000392,M0046,R008,ORD0005652,4,2025-11-26
RATE0004700,CUST002263,M0018,R010,ORD0006829,4,2026-04-02
RATE0004701,CUST002675,M0081,R020,ORD0004658,3,2026-09-05
RATE0004702,CUST001498,M0057,R013,ORD0003589,5,2026-06-21
RATE0004703,CUST002838,M0093,R007,ORD0002600,4,2026-08-27
RATE0004704,CUST001462,M0038,R018,ORD0000615,5,2026-01-24
RATE0004705,CUST003820,M0025,R014,ORD0004902,3,2026-09-14
RATE0004706,CUST002682,M0022,R008,ORD0004768,3,2026-06-25
RATE0004707,CUST003192,M0122,R012,ORD0005430,4,2026-07-12
RATE0004708,CUST003726,M0004,R018,ORD0007842,4,2025-11-15
RATE0004709,CUST003226,M0133,R020,ORD0007152,4,2026-09-04
RATE0004710,CUST002370,M0092,R013,ORD0005208,3,2025-12-21
RATE0004711,CUST002056,M0046,R001,ORD0001124,4,2025-09-09
RATE0004712,CUST000983,M0016,R014,ORD0005946,3,2026-06-15
RATE0004713,CUST000799,M0151,R017,ORD0004487,4,2025-11-29
RATE0004714,CUST002019,M0118,R008,ORD0001177,5,2026-09-26
RATE0004715,CUST000368,M0067,R017,ORD0003081,3,2026-05-28
RATE0004716,CUST001103,M0120,R013,ORD0002546,4,2026-03-20
RATE0004717,CUST002551,M0147,R001,ORD0001325,4,2026-09-09
RATE0004718,CUST002439,M0081,R016,ORD0004322,4,2026-08-10
RATE0004719,CUST003327,M0046,R012,ORD0000389,4,2026-09-21
RATE0004720,CUST002599,M0134,R014,ORD0003330,4,2026-05-19
RATE0004721,CUST000372,M0032,R013,ORD0004937,4,2026-06-28
RATE0004722,CUST003304,M0087,R019,ORD0000163,4,2026-07-10
RATE0004723,CUST003404,M0121,R017,ORD0004347,4,2026-04-02
RATE0004724,CUST001509,M0046,R014,ORD0002535,4,2026-06-24
RATE0004725,CUST000705,M0138,R005,ORD0001582,4,2026-07-29
RATE0004726,CUST000685,M0092,R005,ORD0006307,4,2026-06-17
RATE0004727,CUST000631,M0147,R015,ORD0006222,3,2026-07-09
RATE0004728,CUST002994,M0070,R019,ORD0008475,3,2025-11-03
RATE0004729,CUST003123,M0115,R017,ORD0007318,5,2026-08-15
RATE0004730,CUST001950,M0125,R009,ORD0005730,3,2026-03-03
RATE0004731,CUST000736,M0084,R016,ORD0008127,4,2026-09-15
RATE0004732,CUST000647,M0105,R016,ORD0002522,4,2025-09-26
RATE0004733,CUST000780,M0033,R001,ORD0006844,3,2026-02-04
RATE0004734,CUST000764,M0118,R013,ORD0008856,4,2026-07-06
RATE0004735,CUST003357,M0021,R008,ORD0008400,3,2025-10-18
RATE0004736,CUST001191,M0077,R013,ORD0000250,2,2026-09-20
RATE0004737,CUST000465,M0111,R014,ORD0003319,4,2026-09-13
RATE0004738,CUST002825,M0081,R010,ORD0001561,4,2026-06-06
RATE0004739,CUST000168,M0060,R009,ORD0006482,3,2026-09-28
RATE0004740,CUST002856,M0087,R018,ORD0002828,5,2026-02-27
RATE0004741,CUST003204,M0085,R014,ORD0003943,5,2026-03-19
RATE0004742,CUST001480,M0149,R011,ORD0008018,4,2026-07-10
RATE0004743,CUST003140,M0002,R004,ORD0001906,4,2026-01-23
RATE0004744,CUST002890,M0060,R008,ORD0005778,4,2026-08-15
RATE0004745,CUST002269,M0099,R014,ORD0007652,4,2026-08-26
RATE0004746,CUST002264,M0006,R008,ORD0004384,4,2026-08-13
RATE0004747,CUST002541,M0123,R002,ORD0002548,4,2026-08-31
RATE0004748,CUST002994,M0123,R015,ORD0005671,4,2026-08-09
RATE0004749,CUST003314,M0003,R009,ORD0006780,5,2026-09-11
RATE0004750,CUST000191,M0042,R014,ORD0006796,4,2026-05-28
RATE0004751,CUST000988,M0138,R010,ORD0008704,4,2026-08-05
RATE0004752,CUST002457,M0118,R017,ORD0004300,3,2026-01-07
RATE0004753,CUST001241,M0146,R006,ORD0001837,5,2026-08-16
RATE0004754,CUST002379,M0008,R001,ORD0006557,3,2026-09-10
RATE0004755,CUST001792,M0113,R009,ORD0003847,4,2026-06-03
RATE0004756,CUST001413,M0058,R009,ORD0001485,4,2026-04-18
RATE0004757,CUST002316,M0007,R004,ORD0008850,4,2026-07-10
RATE0004758,CUST003200,M0004,R013,ORD0002282,4,2025-12-03
RATE0004759,CUST002522,M0157,R011,ORD0001265,4,2026-09-17
RATE0004760,CUST001054,M0121,R011,ORD0000351,4,2026-09-04
RATE0004761,CUST000262,M0093,R004,ORD0003057,4,2026-09-22
RATE0004762,CUST003515,M0086,R010,ORD0003456,4,2026-01-14
RATE0004763,CUST002606,M0057,R007,ORD0002984,4,2026-05-25
RATE0004764,CUST000833,M0114,R004,ORD0008028,4,2026-01-07
RATE0004765,CUST002827,M0129,R003,ORD0008286,4,2026-09-05
RATE0004766,CUST001566,M0022,R019,ORD0006150,4,2026-01-07
RATE0004767,CUST003255,M0087,R009,ORD0007967,5,2026-08-20
RATE0004768,CUST003425,M0079,R010,ORD0003458,4,2025-09-03
RATE0004769,CUST000776,M0115,R011,ORD0006015,5,2026-09-21
RATE0004770,CUST003783,M0119,R010,ORD0008779,3,2026-04-06
RATE0004771,CUST002627,M0152,R001,ORD0006247,3,2026-08-22
RATE0004772,CUST000361,M0138,R002,ORD0004264,3,2026-08-30
RATE0004773,CUST000971,M0147,R015,ORD0006993,5,2026-06-20
RATE0004774,CUST002393,M0105,R018,ORD0008314,5,2026-01-05
RATE0004775,CUST001055,M0094,R005,ORD0008429,3,2026-09-01
RATE0004776,CUST001163,M0113,R016,ORD0003193,3,2026-09-21
RATE0004777,CUST000393,M0150,R015,ORD0000029,4,2026-08-15
RATE0004778,CUST003905,M0048,R007,ORD0001391,4,2026-02-25
RATE0004779,CUST001034,M0131,R006,ORD0006652,4,2025-11-09
RATE0004780,CUST002540,M0015,R005,ORD0003606,4,2025-12-28
RATE0004781,CUST000114,M0055,R008,ORD0005791,3,2026-02-03
RATE0004782,CUST002014,M0083,R011,ORD0003084,4,2026-06-11
RATE0004783,CUST000097,M0095,R007,ORD0005874,3,2026-09-14
RATE0004784,CUST002896,M0094,R010,ORD0006054,5,2026-01-06
RATE0004785,CUST001602,M0120,R002,ORD0002856,4,2026-06-29
RATE0004786,CUST002452,M0081,R015,ORD0008335,4,2026-08-13
RATE0004787,CUST003258,M0055,R005,ORD0006146,3,2026-01-12
RATE0004788,CUST000334,M0080,R005,ORD0007085,4,2026-09-05
RATE0004789,CUST001890,M0114,R011,ORD0002300,4,2026-08-10
RATE0004790,CUST003554,M0006,R020,ORD0005330,4,2026-08-27
RATE0004791,CUST000277,M0157,R011,ORD0008798,3,2026-09-13
RATE0004792,CUST002791,M0042,R002,ORD0004738,5,2026-09-08
RATE0004793,CUST000728,M0002,R015,ORD0008466,4,2026-02-05
RATE0004794,CUST001124,M0046,R002,ORD0006543,4,2026-08-11
RATE0004795,CUST003823,M0079,R009,ORD0004308,4,2026-03-20
RATE0004796,CUST002242,M0084,R018,ORD0005622,4,2026-07-27
RATE0004797,CUST001247,M0099,R003,ORD0007907,4,2026-08-25
RATE0004798,CUST000796,M0084,R010,ORD0003912,3,2026-09-22
RATE0004799,CUST003234,M0057,R011,ORD0005703,4,2026-06-26
RATE0004800,CUST001354,M0082,R018,ORD0002694,3,2026-01-04
RATE0004801,CUST001106,M0063,R008,ORD0004335,5,2026-07-24
RATE0004802,CUST003878,M0057,R001,ORD0002874,4,2026-09-20
RATE0004803,CUST000439,M0018,R011,ORD0001264,5,2026-03-10
RATE0004804,CUST000164,M0066,R010,ORD0007109,3,2025-12-03
RATE0004805,CUST003242,M0099,R006,ORD0003892,4,2026-02-08
RATE0004806,CUST002072,M0051,R009,ORD0001362,3,2026-08-26
RATE0004807,CUST003995,M0010,R001,ORD0006700,4,2025-11-07
RATE0004808,CUST002579,M0131,R017,ORD0006619,4,2026-03-09
RATE0004809,CUST000456,M0120,R006,ORD0000837,5,2026-08-11
RATE0004810,CUST002919,M0135,R020,ORD0003000,3,2026-06-01
RATE0004811,CUST001516,M0135,R002,ORD0007457,4,2026-08-03
RATE0004812,CUST003253,M0064,R012,ORD0005036,4,2026-08-19
RATE0004813,CUST001160,M0022,R003,ORD0007463,4,2026-05-21
RATE0004814,CUST002911,M0153,R011,ORD0008906,4,2026-09-25
RATE0004815,CUST000433,M0094,R005,ORD0008609,3,2026-05-22
RATE0004816,CUST000355,M0135,R008,ORD0005206,3,2026-06-24
RATE0004817,CUST001620,M0148,R001,ORD0002487,4,2026-09-08
RATE0004818,CUST001176,M0084,R015,ORD0006980,3,2025-11-24
RATE0004819,CUST002166,M0115,R012,ORD0001633,5,2026-04-30
RATE0004820,CUST001798,M0105,R011,ORD0007088,5,2026-06-26
RATE0004821,CUST002148,M0004,R002,ORD0002862,4,2026-06-06
RATE0004822,CUST002270,M0129,R016,ORD0000543,5,2026-09-18
RATE0004823,CUST001866,M0129,R003,ORD0003886,3,2026-07-27
RATE0004824,CUST000579,M0092,R005,ORD0004362,2,2026-09-14
RATE0004825,CUST001985,M0078,R018,ORD0003049,3,2026-07-10
RATE0004826,CUST001773,M0051,R006,ORD0006395,5,2026-06-21
RATE0004827,CUST002363,M0042,R012,ORD0002097,4,2026-02-07
RATE0004828,CUST000841,M0068,R017,ORD0002752,4,2026-09-16
RATE0004829,CUST002293,M0103,R001,ORD0005505,4,2026-04-18
RATE0004830,CUST003338,M0124,R003,ORD0004591,3,2026-09-11
RATE0004831,CUST000143,M0091,R006,ORD0001105,5,2026-08-10
RATE0004832,CUST000115,M0081,R017,ORD0005177,4,2026-09-12
RATE0004833,CUST003239,M0099,R018,ORD0000220,5,2026-07-11
RATE0004834,CUST001879,M0087,R013,ORD0007551,4,2026-01-04
RATE0004835,CUST003023,M0009,R001,ORD0000379,5,2026-05-08
RATE0004836,CUST003553,M0063,R007,ORD0003554,4,2026-07-25
RATE0004837,CUST003219,M0009,R001,ORD0007500,4,2026-03-28
RATE0004838,CUST000211,M0092,R007,ORD0008267,4,2026-04-30
RATE0004839,CUST003387,M0081,R007,ORD0007904,5,2026-08-15
RATE0004840,CUST003759,M0157,R013,ORD0007579,3,2026-09-16
RATE0004841,CUST002170,M0123,R001,ORD0004247,4,2026-09-20
RATE0004842,CUST003912,M0138,R015,ORD0005287,4,2026-05-19
RATE0004843,CUST003275,M0157,R009,ORD0006116,4,2026-09-25
RATE0004844,CUST000758,M0100,R015,ORD0003369,3,2026-08-06
RATE0004845,CUST001137,M0148,R004,ORD0000790,5,2026-07-17
RATE0004846,CUST003275,M0070,R011,ORD0004294,4,2026-07-13
RATE0004847,CUST003262,M0134,R017,ORD0000664,4,2026-04-04
RATE0004848,CUST001534,M0089,R015,ORD0007555,3,2026-04-03
RATE0004849,CUST000369,M0067,R015,ORD0006278,3,2026-08-25
RATE0004850,CUST003679,M0081,R018,ORD0005608,5,2026-09-24
RATE0004851,CUST003344,M0148,R011,ORD0007507,4,2026-07-23
RATE0004852,CUST003034,M0105,R018,ORD0006115,5,2026-08-11
RATE0004853,CUST002548,M0063,R012,ORD0001865,4,2026-08-29
RATE0004854,CUST003996,M0133,R019,ORD0002451,4,2025-12-15
RATE0004855,CUST003652,M0120,R013,ORD0007147,4,2026-09-17
RATE0004856,CUST001254,M0134,R014,ORD0003336,3,2026-08-14
RATE0004857,CUST001211,M0081,R020,ORD0006858,4,2026-09-27
RATE0004858,CUST003912,M0055,R014,ORD0004121,3,2026-03-05
RATE0004859,CUST003631,M0086,R018,ORD0002686,5,2026-09-28
RATE0004860,CUST000778,M0120,R018,ORD0000298,5,2026-06-16
RATE0004861,CUST000330,M0032,R012,ORD0003173,4,2025-12-06
RATE0004862,CUST002387,M0119,R005,ORD0006842,2,2026-04-14
RATE0004863,CUST000078,M0037,R015,ORD0008266,4,2026-08-04
RATE0004864,CUST003828,M0093,R014,ORD0004656,5,2026-08-25
RATE0004865,CUST003780,M0138,R013,ORD0006911,4,2026-07-17
RATE0004866,CUST002676,M0003,R004,ORD0005087,5,2026-08-13
RATE0004867,CUST002247,M0057,R005,ORD0001767,4,2026-09-19
RATE0004868,CUST000673,M0131,R018,ORD0007810,4,2026-08-17
RATE0004869,CUST003088,M0019,R019,ORD0000978,4,2026-09-20
RATE0004870,CUST002814,M0064,R007,ORD0005638,4,2026-08-11
RATE0004871,CUST000156,M0158,R020,ORD0001307,3,2026-08-26
RATE0004872,CUST000365,M0067,R007,ORD0007129,4,2026-08-30
RATE0004873,CUST002631,M0079,R012,ORD0003322,4,2026-01-13
RATE0004874,CUST002499,M0007,R011,ORD0001651,5,2026-07-11
RATE0004875,CUST003399,M0034,R020,ORD0001018,3,2026-04-19
RATE0004876,CUST003699,M0055,R010,ORD0005461,4,2026-08-05
RATE0004877,CUST000445,M0138,R002,ORD0001478,4,2025-10-26
RATE0004878,CUST002303,M0146,R020,ORD0004826,4,2026-08-23
RATE0004879,CUST003581,M0080,R020,ORD0000024,4,2025-10-07
RATE0004880,CUST002590,M0006,R001,ORD0000512,4,2026-04-01
RATE0004881,CUST001117,M0124,R004,ORD0007181,5,2026-09-16
RATE0004882,CUST002668,M0091,R006,ORD0008191,4,2026-06-13
RATE0004883,CUST002284,M0105,R014,ORD0002945,4,2026-03-26
RATE0004884,CUST000942,M0042,R001,ORD0008945,5,2025-11-07
RATE0004885,CUST000515,M0010,R016,ORD0004852,3,2026-04-28
RATE0004886,CUST003224,M0051,R012,ORD0006668,4,2026-05-13
RATE0004887,CUST003389,M0138,R015,ORD0006461,3,2026-09-20
RATE0004888,CUST000591,M0048,R008,ORD0005352,4,2026-03-01
RATE0004889,CUST001145,M0009,R008,ORD0000481,4,2026-09-19
RATE0004890,CUST002859,M0004,R020,ORD0002990,5,2026-03-19
RATE0004891,CUST000714,M0115,R010,ORD0008346,4,2026-07-06
RATE0004892,CUST003775,M0022,R007,ORD0001989,4,2026-09-25
RATE0004893,CUST002340,M0153,R017,ORD0002899,4,2026-08-13
RATE0004894,CUST000191,M0109,R004,ORD0005063,4,2026-06-30
RATE0004895,CUST000079,M0090,R004,ORD0007968,4,2026-08-02
RATE0004896,CUST003668,M0072,R004,ORD0006185,5,2025-12-26
RATE0004897,CUST001706,M0037,R016,ORD0003323,3,2026-05-21
RATE0004898,CUST001826,M0138,R002,ORD0006930,3,2026-09-23
RATE0004899,CUST002030,M0020,R007,ORD0001075,4,2025-10-22
RATE0004900,CUST000318,M0160,R017,ORD0007863,3,2025-12-28
RATE0004901,CUST000565,M0131,R009,ORD0003843,5,2026-08-13
RATE0004902,CUST000258,M0148,R011,ORD0004019,4,2026-09-26
RATE0004903,CUST001109,M0121,R006,ORD0002531,4,2026-06-03
RATE0004904,CUST000162,M0087,R019,ORD0006475,5,2026-08-18
RATE0004905,CUST001828,M0086,R002,ORD0001401,3,2026-09-16
RATE0004906,CUST002245,M0129,R009,ORD0007250,4,2026-09-10
RATE0004907,CUST003826,M0063,R003,ORD0000063,5,2026-03-14
RATE0004908,CUST003948,M0089,R005,ORD0004506,4,2026-06-25
RATE0004909,CUST003217,M0127,R013,ORD0002432,3,2026-09-29
RATE0004910,CUST000693,M0135,R013,ORD0001653,4,2026-03-28
RATE0004911,CUST002417,M0111,R011,ORD0003669,5,2026-06-04
RATE0004912,CUST002025,M0076,R007,ORD0005651,6,2026-09-11
RATE0004913,CUST003991,M0099,R013,ORD0007217,4,2026-03-28
RATE0004914,CUST003271,M0059,R020,ORD0003237,3,2026-05-24
RATE0004915,CUST000164,M0019,R020,ORD0004876,4,2026-01-26
RATE0004916,CUST001769,M0037,R009,ORD0002790,4,2025-12-18
RATE0004917,CUST002814,M0148,R007,ORD0008532,4,2026-01-06
RATE0004918,CUST003562,M0019,R003,ORD0001279,4,2026-03-01
RATE0004919,CUST000819,M0079,R016,ORD0002667,4,2026-05-20
RATE0004920,CUST001054,M0088,R011,ORD0000992,5,2026-08-27
RATE0004921,CUST002737,M0135,R005,ORD0004561,4,2026-09-13
RATE0004922,CUST002058,M0149,R018,ORD0005598,5,2025-12-31
RATE0004923,CUST002593,M0043,R003,ORD0003907,4,2026-06-06
RATE0004924,CUST001350,M0089,R019,ORD0004485,4,2026-06-15
RATE0004925,CUST003713,M0149,R001,ORD0005561,4,2026-06-23
RATE0004926,CUST003127,M0028,R006,ORD0007712,4,2026-03-14
RATE0004927,CUST003008,M0036,R005,ORD0008915,4,2026-04-08
RATE0004928,CUST002458,M0092,R018,ORD0004115,4,2026-03-29
RATE0004929,CUST002243,M0130,R015,ORD0007307,4,2026-09-07
RATE0004930,CUST002243,M0052,R005,ORD0008158,2,2026-09-07
RATE0004931,CUST001067,M0118,R011,ORD0007597,4,2026-09-16
RATE0004932,CUST003827,M0051,R009,ORD0007239,4,2026-05-22
RATE0004933,CUST002582,M0124,R009,ORD0007604,4,2026-09-23
RATE0004934,CUST002665,M0148,R019,ORD0001051,3,2026-06-14
RATE0004935,CUST002368,M0120,R015,ORD0002879,4,2025-11-09
RATE0004936,CUST002323,M0098,R002,ORD0006972,4,2026-09-21
RATE0004937,CUST001558,M0115,R011,ORD0008667,5,2026-09-01
RATE0004938,CUST000604,M0093,R008,ORD0003372,4,2026-09-25
RATE0004939,CUST000150,M0115,R016,ORD0001195,4,2025-12-08
RATE0004940,CUST003710,M0095,R007,ORD0001005,4,2026-09-20
RATE0004941,CUST000450,M0001,R015,ORD0002849,5,2026-09-26
RATE0004942,CUST000725,M0087,R018,ORD0001306,5,2026-09-16
RATE0004943,CUST001088,M0092,R007,ORD0006285,3,2026-08-27
RATE0004944,CUST000054,M0018,R009,ORD0002445,4,2026-08-14
RATE0004945,CUST002526,M0111,R019,ORD0005589,4,2026-04-01
RATE0004946,CUST002988,M0108,R014,ORD0005828,3,2026-09-10
RATE0004947,CUST002303,M0090,R020,ORD0004826,4,2026-08-21
RATE0004948,CUST001144,M0025,R002,ORD0001639,3,2026-03-24
RATE0004949,CUST000162,M0031,R019,ORD0006475,3,2026-08-19
RATE0004950,CUST003595,M0022,R004,ORD0006153,3,2026-07-22
RATE0004951,CUST003926,M0095,R012,ORD0001440,3,2025-10-11
RATE0004952,CUST001711,M0046,R016,ORD0001957,4,2025-11-05
RATE0004953,CUST001095,M0025,R003,ORD0003740,5,2026-05-05
RATE0004954,CUST000169,M0135,R014,ORD0007793,3,2026-02-08
RATE0004955,CUST000245,M0158,R015,ORD0005354,4,2026-09-21
RATE0004956,CUST000445,M0149,R006,ORD0003352,4,2026-08-22
RATE0004957,CUST001797,M0153,R011,ORD0004665,5,2026-03-28
RATE0004958,CUST001255,M0108,R018,ORD0001310,3,2026-04-23
RATE0004959,CUST001789,M0079,R013,ORD0001257,5,2026-07-27
RATE0004960,CUST000555,M0112,R008,ORD0004581,4,2026-04-17
RATE0004961,CUST000222,M0117,R001,ORD0001632,4,2026-09-20
RATE0004962,CUST003467,M0135,R006,ORD0008650,4,2026-09-16
RATE0004963,CUST001912,M0059,R011,ORD0000331,3,2025-12-09
RATE0004964,CUST001070,M0006,R019,ORD0005037,4,2026-01-07
RATE0004965,CUST002083,M0092,R014,ORD0001580,3,2026-04-21
RATE0004966,CUST002916,M0114,R018,ORD0000536,5,2026-07-12
RATE0004967,CUST000277,M0089,R011,ORD0000632,5,2026-07-13
RATE0004968,CUST003586,M0095,R013,ORD0004788,3,2026-06-21
RATE0004969,CUST000612,M0074,R020,ORD0008186,4,2026-03-13
RATE0004970,CUST001136,M0001,R005,ORD0004266,4,2026-09-20
RATE0004971,CUST002672,M0088,R014,ORD0008016,3,2026-09-09
RATE0004972,CUST001408,M0081,R013,ORD0001160,5,2026-02-28
RATE0004973,CUST001211,M0006,R020,ORD0003203,4,2026-08-30
RATE0004974,CUST003579,M0134,R009,ORD0000625,4,2026-07-04
RATE0004975,CUST003481,M0124,R014,ORD0006453,4,2026-05-03
RATE0004976,CUST003799,M0064,R004,ORD0002924,4,2026-03-10
RATE0004977,CUST000413,M0076,R003,ORD0005373,5,2026-09-20
RATE0004978,CUST001147,M0016,R007,ORD0008901,3,2026-02-05
RATE0004979,CUST003424,M0132,R005,ORD0002315,3,2025-12-30
RATE0004980,CUST000324,M0093,R007,ORD0006513,5,2026-04-20
RATE0004981,CUST000005,M0040,R017,ORD0003701,5,2026-07-02
RATE0004982,CUST002033,M0138,R005,ORD0004851,4,2026-09-26
RATE0004983,CUST000500,M0032,R020,ORD0005705,5,2026-05-29
RATE0004984,CUST000962,M0004,R006,ORD0008206,3,2026-08-02
RATE0004985,CUST003968,M0090,R017,ORD0002756,5,2026-07-11
RATE0004986,CUST003955,M0073,R014,ORD0002456,6,2025-12-07
RATE0004987,CUST002274,M0006,R001,ORD0005268,3,2026-09-12
RATE0004988,CUST003955,M0122,R014,ORD0002456,4,2025-12-06
RATE0004989,CUST003450,M0135,R015,ORD0001542,4,2026-09-26
RATE0004990,CUST002679,M0121,R002,ORD0005246,3,2026-08-03
RATE0004991,CUST001678,M0010,R008,ORD0008377,4,2026-09-26
RATE0004992,CUST001883,M0093,R007,ORD0003755,4,2026-07-08
RATE0004993,CUST002380,M0126,R002,ORD0008920,4,2026-04-16
RATE0004994,CUST001086,M0092,R010,ORD0000454,4,2026-07-04
RATE0004995,CUST000383,M0073,R016,ORD0003513,5,2026-05-19
RATE0004996,CUST003613,M0151,R001,ORD0002033,4,2026-08-12
RATE0004997,CUST003201,M0121,R005,ORD0004956,4,2026-08-24
RATE0004998,CUST002104,M0105,R005,ORD0007408,3,2026-06-18
RATE0004999,CUST003825,M0121,R011,ORD0005260,3,2026-09-11
RATE0005000,CUST003464,M0135,R013,ORD0000099,4,2026-06-05
RATE0005001,CUST002295,M0124,R014,ORD0003752,4,2026-06-24
RATE0005002,CUST003827,M0005,R011,ORD0002655,4,2026-02-12
RATE0005003,CUST002384,M0090,R010,ORD0004243,5,2025-12-02
RATE0005004,CUST002174,M0090,R016,ORD0006331,4,2026-09-01
RATE0005005,CUST000580,M0019,R006,ORD0007565,5,2026-07-10
RATE0005006,CUST000087,M0086,R010,ORD0001163,5,2026-04-18
RATE0005007,CUST001885,M0133,R016,ORD0007302,3,2026-03-14
RATE0005008,CUST002803,M0092,R011,ORD0008488,3,2026-09-27
RATE0005009,CUST002077,M0033,R009,ORD0005973,4,2026-08-29
RATE0005010,CUST002593,M0097,R013,ORD0003810,4,2026-07-06
RATE0005011,CUST001874,M0080,R013,ORD0008955,4,2026-06-15
RATE0005012,CUST000667,M0129,R018,ORD0007906,4,2026-07-18
RATE0005013,CUST001395,M0092,R002,ORD0003981,3,2026-08-27
RATE0005014,CUST001329,M0134,R004,ORD0005358,4,2026-07-14
RATE0005015,CUST001340,M0105,R001,ORD0005987,4,2026-04-04
RATE0005016,CUST000967,M0002,R013,ORD0000991,4,2026-07-13
RATE0005017,CUST000411,M0149,R006,ORD0008877,4,2026-07-31
RATE0005018,CUST001317,M0112,R008,ORD0002197,3,2026-08-29
RATE0005019,CUST002798,M0022,R020,ORD0001426,4,2026-08-22
RATE0005020,CUST001119,M0105,R012,ORD0006231,4,2026-06-14
RATE0005021,CUST000992,M0092,R020,ORD0006126,3,2026-08-25
RATE0005022,CUST003343,M0121,R002,ORD0004291,3,2026-05-29
RATE0005023,CUST000572,M0114,R012,ORD0007405,4,2026-05-10
RATE0005024,CUST003870,M0121,R006,ORD0001769,5,2026-09-27
RATE0005025,CUST002836,M0088,R015,ORD0008654,4,2026-09-23
RATE0005026,CUST000945,M0094,R004,ORD0004749,3,2026-07-30
RATE0005027,CUST003778,M0098,R001,ORD0005265,4,2025-09-27
RATE0005028,CUST001350,M0111,R019,ORD0004485,3,2026-06-19
RATE0005029,CUST001811,M0139,R009,ORD0002975,4,2026-09-01
RATE0005030,CUST002559,M0066,R006,ORD0002592,4,2026-07-26
RATE0005031,CUST001366,M0010,R009,ORD0001870,4,2026-04-17
RATE0005032,CUST002235,M0092,R009,ORD0002396,4,2026-08-28
RATE0005033,CUST001058,M0109,R003,ORD0008595,4,2026-07-02
RATE0005034,CUST001264,M0002,R019,ORD0004196,5,2026-08-31
RATE0005035,CUST000223,M0055,R019,ORD0000810,4,2026-08-18
RATE0005036,CUST001578,M0153,R009,ORD0002799,3,2026-05-31
RATE0005037,CUST002316,M0122,R014,ORD0004179,4,2025-12-13
RATE0005038,CUST003727,M0094,R016,ORD0005751,4,2026-04-14
RATE0005039,CUST003645,M0079,R004,ORD0008612,5,2026-01-26
RATE0005040,CUST000905,M0072,R009,ORD0008758,4,2026-04-10
RATE0005041,CUST003406,M0055,R020,ORD0000082,3,2026-07-14
RATE0005042,CUST003894,M0139,R015,ORD0005030,3,2026-01-09
RATE0005043,CUST000938,M0136,R020,ORD0007246,4,2026-02-07
RATE0005044,CUST000010,M0004,R002,ORD0005914,5,2026-09-23
RATE0005045,CUST000154,M0120,R001,ORD0003534,5,2026-07-17
RATE0005046,CUST002774,M0038,R019,ORD0003015,4,2026-05-13
RATE0005047,CUST002590,M0092,R019,ORD0003244,6,2026-08-31
RATE0005048,CUST001925,M0083,R006,ORD0002794,5,2026-01-08
RATE0005049,CUST003884,M0012,R020,ORD0006323,4,2026-08-25
RATE0005050,CUST000849,M0064,R013,ORD0008857,3,2026-04-10
RATE0005051,CUST001329,M0119,R004,ORD0008764,3,2026-08-19
RATE0005052,CUST000538,M0033,R010,ORD0004692,5,2026-07-12
RATE0005053,CUST003787,M0105,R011,ORD0001459,5,2026-07-27
RATE0005054,CUST002955,M0111,R003,ORD0005211,4,2026-09-25
RATE0005055,CUST001833,M0019,R012,ORD0005419,4,2026-09-07
RATE0005056,CUST000640,M0004,R020,ORD0001255,4,2026-09-28
RATE0005057,CUST002585,M0128,R005,ORD0004213,4,2026-03-27
RATE0005058,CUST000500,M0138,R010,ORD0006013,3,2026-08-07
RATE0005059,CUST003816,M0061,R003,ORD0002489,3,2026-04-30
RATE0005060,CUST000338,M0010,R009,ORD0002254,4,2026-08-27
RATE0005061,CUST000305,M0017,R001,ORD0003641,3,2025-11-20
RATE0005062,CUST003926,M0120,R012,ORD0005308,5,2025-09-08
RATE0005063,CUST000778,M0122,R015,ORD0006702,4,2026-06-09
RATE0005064,CUST002904,M0073,R007,ORD0006694,4,2026-09-18
RATE0005065,CUST003408,M0150,R003,ORD0000839,4,2026-05-04
RATE0005066,CUST001306,M0151,R016,ORD0007073,3,2026-06-24
RATE0005067,CUST000996,M0105,R015,ORD0005239,4,2026-09-04
RATE0005068,CUST002988,M0064,R019,ORD0007732,4,2026-07-26
RATE0005069,CUST001658,M0003,R009,ORD0008197,3,2026-03-08
RATE0005070,CUST003392,M0041,R016,ORD0003324,4,2026-06-10
RATE0005071,CUST000606,M0051,R020,ORD0007823,4,2026-06-28
