inventory_id,restaurant_id,item_id,date,stock_level,consumed_qty,replenished_qty
INV00097246,R014,M0037,2026-09-21,27,26,77
INV00097247,R014,M0082,2026-09-21,62,54,92
INV00097248,R014,M0023,2026-09-21,139,86,69
INV00097249,R014,M0144,2026-09-21,109,77,65
INV00097250,R014,M0068,2026-09-21,61,59,29
INV00097251,R014,M0115,2026-09-21,76,75,1
INV00097252,R014,M0012,2026-09-21,177,23,11
INV00097253,R014,M0066,2026-09-21,68,11,4
INV00097254,R014,M0086,2026-09-21,74,16,61
INV00097255,R014,M0007,2026-09-21,40,26,87
INV00097256,R014,M0028,2026-09-21,157,114,19
INV00097257,R014,M0077,2026-09-21,68,45,78
INV00097258,R014,M0140,2026-09-21,137,32,93
INV00097259,R014,M0127,2026-09-21,78,47,96
INV00097260,R014,M0042,2026-09-21,89,48,74
INV00097261,R014,M0005,2026-09-21,133,20,52
INV00097262,R014,M0136,2026-09-21,130,129,91
INV00097263,R014,M0033,2026-09-21,139,91,99
INV00097264,R014,M0128,2026-09-21,187,83,66
INV00097265,R014,M0133,2026-09-21,186,47,52
INV00097266,R014,M0069,2026-09-21,196,195,56
INV00097267,R014,M0011,2026-09-21,128,13,57
INV00097268,R014,M0096,2026-09-21,116,8,44
INV00097269,R014,M0110,2026-09-21,170,129,42
INV00097270,R014,M0001,2026-09-21,126,100,61
INV00097271,R014,M0120,2026-09-21,175,173,73
INV00097272,R014,M0112,2026-09-21,57,5,83
INV00097273,R014,M0065,2026-09-21,86,21,61
INV00097274,R014,M0045,2026-09-21,171,38,4
INV00097275,R014,M0087,2026-09-21,190,27,92
INV00097276,R014,M0029,2026-09-21,63,60,46
INV00097277,R014,M0041,2026-09-21,170,51,96
INV00097278,R014,M0113,2026-09-21,50,33,0
INV00097279,R014,M0026,2026-09-21,26,21,45
INV00097280,R014,M0024,2026-09-21,142,65,60
INV00097281,R014,M0106,2026-08-25,129,23,13
INV00097282,R014,M0109,2026-08-25,162,144,59
INV00097283,R014,M0142,2026-08-25,166,149,55
INV00097284,R014,M0056,2026-08-25,130,41,54
INV00097285,R014,M0095,2026-08-25,49,18,83
INV00097286,R014,M0030,2026-08-25,145,41,85
INV00097287,R014,M0102,2026-08-25,92,75,52
INV00097288,R014,M0052,2026-08-25,119,52,55
INV00097289,R014,M0101,2026-08-25,119,30,66
INV00097290,R014,M0143,2026-08-25,23,13,38
INV00097291,R014,M0020,2026-08-25,144,87,63
INV00097292,R014,M0085,2026-08-25,113,104,47
INV00097293,R014,M0016,2026-08-25,107,22,53
INV00097294,R014,M0067,2026-08-25,184,9,17
INV00097295,R014,M0025,2026-08-25,156,121,42
INV00097296,R014,M0031,2026-08-25,90,12,80
INV00097297,R014,M0129,2026-08-25,92,84,53
INV00097298,R014,M0148,2026-08-25,182,88,44
INV00097299,R014,M0099,2026-08-25,165,105,7
INV00097300,R014,M0017,2026-08-25,138,53,69
INV00097301,R014,M0076,2026-08-25,183,151,79
INV00097302,R014,M0019,2026-08-25,73,61,18
INV00097303,R014,M0013,2026-08-25,155,53,68
INV00097304,R014,M0010,2026-08-25,161,21,80
INV00097305,R014,M0032,2026-08-25,57,46,21
INV00097306,R014,M0152,2026-08-25,44,32,84
INV00097307,R014,M0098,2026-08-25,26,9,23
INV00097308,R014,M0057,2026-08-25,43,23,73
INV00097309,R014,M0132,2026-08-25,170,128,78
INV00097310,R014,M0105,2026-08-25,28,18,66
INV00097311,R014,M0137,2026-08-25,196,120,86
INV00097312,R014,M0079,2026-08-25,132,44,80
INV00097313,R014,M0061,2026-08-25,149,3,49
INV00097314,R014,M0116,2026-08-25,35,6,90
INV00097315,R014,M0003,2026-08-25,63,12,98
INV00097316,R014,M0124,2026-08-25,104,39,89
INV00097317,R014,M0046,2026-08-25,192,130,53
INV00097318,R014,M0043,2026-08-25,132,38,68
INV00097319,R014,M0070,2026-08-25,187,80,40
INV00097320,R014,M0091,2026-08-25,43,19,23
INV00097321,R014,M0027,2026-08-25,61,35,17
INV00097322,R014,M0139,2026-08-25,70,44,15
INV00097323,R014,M0083,2026-08-25,116,96,63
INV00097324,R014,M0097,2026-08-25,54,8,32
INV00097325,R014,M0147,2026-08-25,56,32,60
INV00097326,R014,M0037,2026-08-25,74,52,20
INV00097327,R014,M0082,2026-08-25,24,14,0
INV00097328,R014,M0023,2026-08-25,90,22,99
INV00097329,R014,M0144,2026-08-25,106,70,58
INV00097330,R014,M0068,2026-08-25,102,26,76
INV00097331,R014,M0115,2026-08-25,28,8,59
INV00097332,R014,M0012,2026-08-25,189,137,68
INV00097333,R014,M0066,2026-08-25,185,181,63
INV00097334,R014,M0086,2026-08-25,164,70,82
INV00097335,R014,M0007,2026-08-25,57,43,59
INV00097336,R014,M0028,2026-08-25,185,129,44
INV00097337,R014,M0077,2026-08-25,180,91,30
INV00097338,R014,M0140,2026-08-25,74,47,30
INV00097339,R014,M0127,2026-08-25,166,8,80
INV00097340,R014,M0042,2026-08-25,66,3,37
INV00097341,R014,M0005,2026-08-25,163,137,36
INV00097342,R014,M0136,2026-08-25,62,44,9
INV00097343,R014,M0033,2026-08-25,66,1,26
INV00097344,R014,M0128,2026-08-25,93,31,59
INV00097345,R014,M0133,2026-08-25,109,69,87
INV00097346,R014,M0069,2026-08-25,162,64,34
INV00097347,R014,M0011,2026-08-25,196,35,72
INV00097348,R014,M0096,2026-08-25,155,97,34
INV00097349,R014,M0110,2026-08-25,24,4,45
INV00097350,R014,M0001,2026-08-25,186,91,4
INV00097351,R014,M0120,2026-08-25,186,15,94
INV00097352,R014,M0112,2026-08-25,181,121,99
INV00097353,R014,M0065,2026-08-25,78,35,18
INV00097354,R014,M0045,2026-08-25,99,4,68
INV00097355,R014,M0087,2026-08-25,186,102,25
INV00097356,R014,M0029,2026-08-25,64,62,14
INV00097357,R014,M0041,2026-08-25,30,3,13
INV00097358,R014,M0113,2026-08-25,120,51,73
INV00097359,R014,M0026,2026-08-25,109,60,74
INV00097360,R014,M0024,2026-08-25,38,6,68
INV00097361,R014,M0106,2026-05-11,184,172,7
INV00097362,R014,M0109,2026-05-11,90,48,25
INV00097363,R014,M0142,2026-05-11,114,21,94
INV00097364,R014,M0056,2026-05-11,114,111,47
INV00097365,R014,M0095,2026-05-11,72,67,81
INV00097366,R014,M0030,2026-05-11,118,8,14
INV00097367,R014,M0102,2026-05-11,151,25,93
INV00097368,R014,M0052,2026-05-11,100,46,3
INV00097369,R014,M0101,2026-05-11,41,9,40
INV00097370,R014,M0143,2026-05-11,117,97,10
INV00097371,R014,M0020,2026-05-11,96,6,64
INV00097372,R014,M0085,2026-05-11,66,36,48
INV00097373,R014,M0016,2026-05-11,71,67,82
INV00097374,R014,M0067,2026-05-11,70,69,31
INV00097375,R014,M0025,2026-05-11,194,59,92
INV00097376,R014,M0031,2026-05-11,157,148,41
INV00097377,R014,M0129,2026-05-11,80,20,38
INV00097378,R014,M0148,2026-05-11,60,3,90
INV00097379,R014,M0099,2026-05-11,50,22,46
INV00097380,R014,M0017,2026-05-11,137,41,67
INV00097381,R014,M0076,2026-05-11,78,16,44
INV00097382,R014,M0019,2026-05-11,87,77,98
INV00097383,R014,M0013,2026-05-11,38,16,75
INV00097384,R014,M0010,2026-05-11,135,17,19
INV00097385,R014,M0032,2026-05-11,119,61,53
INV00097386,R014,M0152,2026-05-11,61,51,7
INV00097387,R014,M0098,2026-05-11,22,14,59
INV00097388,R014,M0057,2026-05-11,131,101,11
INV00097389,R014,M0132,2026-05-11,69,10,48
INV00097390,R014,M0105,2026-05-11,142,129,90
INV00097391,R014,M0137,2026-05-11,198,73,46
INV00097392,R014,M0079,2026-05-11,91,31,41
INV00097393,R014,M0061,2026-05-11,127,101,91
INV00097394,R014,M0116,2026-05-11,71,8,90
INV00097395,R014,M0003,2026-05-11,105,37,77
INV00097396,R014,M0124,2026-05-11,108,41,44
INV00097397,R014,M0046,2026-05-11,192,2,87
INV00097398,R014,M0043,2026-05-11,35,15,58
INV00097399,R014,M0070,2026-05-11,97,39,8
INV00097400,R014,M0091,2026-05-11,26,22,68
INV00097401,R014,M0027,2026-05-11,77,38,63
INV00097402,R014,M0139,2026-05-11,21,0,44
INV00097403,R014,M0083,2026-05-11,187,105,12
INV00097404,R014,M0097,2026-05-11,180,45,26
INV00097405,R014,M0147,2026-05-11,66,4,8
INV00097406,R014,M0037,2026-05-11,94,79,1
INV00097407,R014,M0082,2026-05-11,127,89,49
INV00097408,R014,M0023,2026-05-11,59,3,0
INV00097409,R014,M0144,2026-05-11,118,4,43
INV00097410,R014,M0068,2026-05-11,164,64,98
INV00097411,R014,M0115,2026-05-11,129,26,26
INV00097412,R014,M0012,2026-05-11,152,128,86
INV00097413,R014,M0066,2026-05-11,114,77,26
INV00097414,R014,M0086,2026-05-11,151,39,56
INV00097415,R014,M0007,2026-05-11,65,32,98
INV00097416,R014,M0028,2026-05-11,150,5,48
INV00097417,R014,M0077,2026-05-11,140,51,23
INV00097418,R014,M0140,2026-05-11,110,65,83
INV00097419,R014,M0127,2026-05-11,111,95,47
INV00097420,R014,M0042,2026-05-11,142,23,80
INV00097421,R014,M0005,2026-05-11,193,57,15
INV00097422,R014,M0136,2026-05-11,196,82,1
INV00097423,R014,M0033,2026-05-11,61,30,2
INV00097424,R014,M0128,2026-05-11,126,16,62
INV00097425,R014,M0133,2026-05-11,64,17,68
INV00097426,R014,M0069,2026-05-11,157,63,54
INV00097427,R014,M0011,2026-05-11,146,129,43
INV00097428,R014,M0096,2026-05-11,112,15,97
INV00097429,R014,M0110,2026-05-11,22,13,40
INV00097430,R014,M0001,2026-05-11,174,129,94
INV00097431,R014,M0120,2026-05-11,120,116,30
INV00097432,R014,M0112,2026-05-11,77,63,20
INV00097433,R014,M0065,2026-05-11,128,111,13
INV00097434,R014,M0045,2026-05-11,33,21,41
INV00097435,R014,M0087,2026-05-11,194,113,3
INV00097436,R014,M0029,2026-05-11,142,69,46
INV00097437,R014,M0041,2026-05-11,116,114,0
INV00097438,R014,M0113,2026-05-11,196,58,73
INV00097439,R014,M0026,2026-05-11,38,6,2
INV00097440,R014,M0024,2026-05-11,108,76,71
INV00097441,R014,M0106,2025-12-19,199,56,85
INV00097442,R014,M0109,2025-12-19,50,5,54
INV00097443,R014,M0142,2025-12-19,172,42,51
INV00097444,R014,M0056,2025-12-19,43,29,88
INV00097445,R014,M0095,2025-12-19,76,8,44
INV00097446,R014,M0030,2025-12-19,108,73,75
INV00097447,R014,M0102,2025-12-19,42,25,56
INV00097448,R014,M0052,2025-12-19,134,37,24
INV00097449,R014,M0101,2025-12-19,196,130,84
INV00097450,R014,M0143,2025-12-19,109,89,25
INV00097451,R014,M0020,2025-12-19,194,182,38
INV00097452,R014,M0085,2025-12-19,20,9,75
INV00097453,R014,M0016,2025-12-19,194,32,5
INV00097454,R014,M0067,2025-12-19,169,156,94
INV00097455,R014,M0025,2025-12-19,48,13,31
INV00097456,R014,M0031,2025-12-19,175,26,10
INV00097457,R014,M0129,2025-12-19,112,94,74
INV00097458,R014,M0148,2025-12-19,75,22,20
INV00097459,R014,M0099,2025-12-19,49,11,97
INV00097460,R014,M0017,2025-12-19,172,78,40
INV00097461,R014,M0076,2025-12-19,128,2,62
INV00097462,R014,M0019,2025-12-19,106,100,95
INV00097463,R014,M0013,2025-12-19,72,39,73
INV00097464,R014,M0010,2025-12-19,169,135,90
INV00097465,R014,M0032,2025-12-19,182,87,58
INV00097466,R014,M0152,2025-12-19,93,91,4
INV00097467,R014,M0098,2025-12-19,153,96,79
INV00097468,R014,M0057,2025-12-19,161,109,11
INV00097469,R014,M0132,2025-12-19,80,62,78
INV00097470,R014,M0105,2025-12-19,199,117,80
INV00097471,R014,M0137,2025-12-19,105,3,13
INV00097472,R014,M0079,2025-12-19,30,4,0
INV00097473,R014,M0061,2025-12-19,194,34,11
INV00097474,R014,M0116,2025-12-19,119,98,36
INV00097475,R014,M0003,2025-12-19,50,21,59
INV00097476,R014,M0124,2025-12-19,164,27,81
INV00097477,R014,M0046,2025-12-19,150,145,19
INV00097478,R014,M0043,2025-12-19,65,57,66
INV00097479,R014,M0070,2025-12-19,129,2,31
INV00097480,R014,M0091,2025-12-19,32,17,85
INV00097481,R014,M0027,2025-12-19,26,13,11
INV00097482,R014,M0139,2025-12-19,48,36,47
INV00097483,R014,M0083,2025-12-19,56,37,76
INV00097484,R014,M0097,2025-12-19,126,42,74
INV00097485,R014,M0147,2025-12-19,33,28,43
INV00097486,R014,M0037,2025-12-19,124,21,93
INV00097487,R014,M0082,2025-12-19,95,28,62
INV00097488,R014,M0023,2025-12-19,143,120,19
INV00097489,R014,M0144,2025-12-19,38,10,8
INV00097490,R014,M0068,2025-12-19,43,42,50
INV00097491,R014,M0115,2025-12-19,125,10,36
INV00097492,R014,M0012,2025-12-19,166,52,60
INV00097493,R014,M0066,2025-12-19,39,34,6
INV00097494,R014,M0086,2025-12-19,100,87,36
INV00097495,R014,M0007,2025-12-19,176,8,22
INV00097496,R014,M0028,2025-12-19,157,21,37
INV00097497,R014,M0077,2025-12-19,130,61,32
INV00097498,R014,M0140,2025-12-19,139,120,80
INV00097499,R014,M0127,2025-12-19,28,14,79
INV00097500,R014,M0042,2025-12-19,129,49,62
INV00097501,R014,M0005,2025-12-19,83,68,83
INV00097502,R014,M0136,2025-12-19,134,3,97
INV00097503,R014,M0033,2025-12-19,90,0,80
INV00097504,R014,M0128,2025-12-19,96,0,27
INV00097505,R014,M0133,2025-12-19,199,111,19
INV00097506,R014,M0069,2025-12-19,163,44,30
INV00097507,R014,M0011,2025-12-19,88,8,97
INV00097508,R014,M0096,2025-12-19,79,54,96
INV00097509,R014,M0110,2025-12-19,152,2,94
INV00097510,R014,M0001,2025-12-19,73,31,70
INV00097511,R014,M0120,2025-12-19,49,44,67
INV00097512,R014,M0112,2025-12-19,154,142,98
INV00097513,R014,M0065,2025-12-19,186,19,54
INV00097514,R014,M0045,2025-12-19,138,19,30
INV00097515,R014,M0087,2025-12-19,73,30,92
INV00097516,R014,M0029,2025-12-19,29,15,59
INV00097517,R014,M0041,2025-12-19,140,114,51
INV00097518,R014,M0113,2025-12-19,195,121,18
INV00097519,R014,M0026,2025-12-19,85,14,7
INV00097520,R014,M0024,2025-12-19,27,1,21
INV00097521,R014,M0106,2025-10-12,141,92,32
INV00097522,R014,M0109,2025-10-12,115,25,88
INV00097523,R014,M0142,2025-10-12,119,15,98
INV00097524,R014,M0056,2025-10-12,94,8,19
INV00097525,R014,M0095,2025-10-12,183,118,25
INV00097526,R014,M0030,2025-10-12,86,59,71
INV00097527,R014,M0102,2025-10-12,182,25,17
INV00097528,R014,M0052,2025-10-12,72,53,81
INV00097529,R014,M0101,2025-10-12,170,14,88
INV00097530,R014,M0143,2025-10-12,190,0,32
INV00097531,R014,M0020,2025-10-12,193,60,86
INV00097532,R014,M0085,2025-10-12,140,26,32
INV00097533,R014,M0016,2025-10-12,168,6,77
INV00097534,R014,M0067,2025-10-12,146,67,43
INV00097535,R014,M0025,2025-10-12,68,0,15
INV00097536,R014,M0031,2025-10-12,163,134,0
INV00097537,R014,M0129,2025-10-12,111,2,43
INV00097538,R014,M0148,2025-10-12,134,46,51
INV00097539,R014,M0099,2025-10-12,50,40,27
INV00097540,R014,M0017,2025-10-12,132,120,27
INV00097541,R014,M0076,2025-10-12,198,173,97
INV00097542,R014,M0019,2025-10-12,112,44,9
INV00097543,R014,M0013,2025-10-12,21,15,19
INV00097544,R014,M0010,2025-10-12,20,2,1
INV00097545,R014,M0032,2025-10-12,174,107,30
INV00097546,R014,M0152,2025-10-12,158,3,39
INV00097547,R014,M0098,2025-10-12,152,102,33
INV00097548,R014,M0057,2025-10-12,43,40,36
INV00097549,R014,M0132,2025-10-12,167,122,58
INV00097550,R014,M0105,2025-10-12,51,12,83
INV00097551,R014,M0137,2025-10-12,174,57,16
INV00097552,R014,M0079,2025-10-12,187,53,42
INV00097553,R014,M0061,2025-10-12,154,96,89
INV00097554,R014,M0116,2025-10-12,136,127,5
INV00097555,R014,M0003,2025-10-12,187,107,67
INV00097556,R014,M0124,2025-10-12,135,98,1
INV00097557,R014,M0046,2025-10-12,100,82,49
INV00097558,R014,M0043,2025-10-12,174,93,38
INV00097559,R014,M0070,2025-10-12,182,8,44
INV00097560,R014,M0091,2025-10-12,192,8,19
INV00097561,R014,M0027,2025-10-12,172,11,35
INV00097562,R014,M0139,2025-10-12,125,17,73
INV00097563,R014,M0083,2025-10-12,88,65,36
INV00097564,R014,M0097,2025-10-12,101,15,24
INV00097565,R014,M0147,2025-10-12,103,19,7
INV00097566,R014,M0037,2025-10-12,159,142,78
INV00097567,R014,M0082,2025-10-12,60,46,12
INV00097568,R014,M0023,2025-10-12,100,38,47
INV00097569,R014,M0144,2025-10-12,95,64,88
INV00097570,R014,M0068,2025-10-12,104,92,47
INV00097571,R014,M0115,2025-10-12,198,143,86
INV00097572,R014,M0012,2025-10-12,184,113,29
INV00097573,R014,M0066,2025-10-12,136,44,14
INV00097574,R014,M0086,2025-10-12,73,14,53
INV00097575,R014,M0007,2025-10-12,151,35,8
INV00097576,R014,M0028,2025-10-12,100,21,73
INV00097577,R014,M0077,2025-10-12,44,16,60
INV00097578,R014,M0140,2025-10-12,97,69,38
INV00097579,R014,M0127,2025-10-12,193,13,15
INV00097580,R014,M0042,2025-10-12,62,53,31
INV00097581,R014,M0005,2025-10-12,43,2,18
INV00097582,R014,M0136,2025-10-12,184,129,41
INV00097583,R014,M0033,2025-10-12,21,13,40
INV00097584,R014,M0128,2025-10-12,197,193,4
INV00097585,R014,M0133,2025-10-12,51,18,71
INV00097586,R014,M0069,2025-10-12,163,144,6
INV00097587,R014,M0011,2025-10-12,126,37,45
INV00097588,R014,M0096,2025-10-12,91,8,16
INV00097589,R014,M0110,2025-10-12,179,79,46
INV00097590,R014,M0001,2025-10-12,142,60,27
INV00097591,R014,M0120,2025-10-12,133,11,33
INV00097592,R014,M0112,2025-10-12,158,65,31
INV00097593,R014,M0065,2025-10-12,71,5,15
INV00097594,R014,M0045,2025-10-12,178,122,57
INV00097595,R014,M0087,2025-10-12,40,9,32
INV00097596,R014,M0029,2025-10-12,184,161,31
INV00097597,R014,M0041,2025-10-12,53,20,43
INV00097598,R014,M0113,2025-10-12,101,65,69
INV00097599,R014,M0026,2025-10-12,197,5,89
INV00097600,R014,M0024,2025-10-12,103,80,73
INV00097601,R014,M0106,2026-07-12,171,107,33
INV00097602,R014,M0109,2026-07-12,163,88,57
INV00097603,R014,M0142,2026-07-12,31,6,73
INV00097604,R014,M0056,2026-07-12,153,136,34
INV00097605,R014,M0095,2026-07-12,188,31,77
INV00097606,R014,M0030,2026-07-12,20,9,0
INV00097607,R014,M0102,2026-07-12,171,26,68
INV00097608,R014,M0052,2026-07-12,98,51,10
INV00097609,R014,M0101,2026-07-12,104,6,65
INV00097610,R014,M0143,2026-07-12,30,23,89
INV00097611,R014,M0020,2026-07-12,117,14,36
INV00097612,R014,M0085,2026-07-12,180,163,67
INV00097613,R014,M0016,2026-07-12,163,152,96
INV00097614,R014,M0067,2026-07-12,78,1,45
INV00097615,R014,M0025,2026-07-12,80,59,23
INV00097616,R014,M0031,2026-07-12,38,20,6
INV00097617,R014,M0129,2026-07-12,140,90,92
INV00097618,R014,M0148,2026-07-12,38,0,83
INV00097619,R014,M0099,2026-07-12,89,45,18
INV00097620,R014,M0017,2026-07-12,55,40,43
INV00097621,R014,M0076,2026-07-12,178,96,66
INV00097622,R014,M0019,2026-07-12,21,0,14
INV00097623,R014,M0013,2026-07-12,182,175,68
INV00097624,R014,M0010,2026-07-12,78,7,52
INV00097625,R014,M0032,2026-07-12,58,28,3
INV00097626,R014,M0152,2026-07-12,63,27,23
INV00097627,R014,M0098,2026-07-12,57,40,80
INV00097628,R014,M0057,2026-07-12,138,22,33
INV00097629,R014,M0132,2026-07-12,129,55,24
INV00097630,R014,M0105,2026-07-12,142,88,49
INV00097631,R014,M0137,2026-07-12,161,0,6
INV00097632,R014,M0079,2026-07-12,141,79,65
INV00097633,R014,M0061,2026-07-12,90,61,52
INV00097634,R014,M0116,2026-07-12,106,70,85
INV00097635,R014,M0003,2026-07-12,93,84,67
INV00097636,R014,M0124,2026-07-12,50,37,33
INV00097637,R014,M0046,2026-07-12,55,13,12
INV00097638,R014,M0043,2026-07-12,114,103,80
INV00097639,R014,M0070,2026-07-12,194,119,24
INV00097640,R014,M0091,2026-07-12,89,60,77
INV00097641,R014,M0027,2026-07-12,87,25,22
INV00097642,R014,M0139,2026-07-12,145,83,60
INV00097643,R014,M0083,2026-07-12,161,149,39
INV00097644,R014,M0097,2026-07-12,102,67,28
INV00097645,R014,M0147,2026-07-12,40,27,46
INV00097646,R014,M0037,2026-07-12,176,174,63
INV00097647,R014,M0082,2026-07-12,190,11,7
INV00097648,R014,M0023,2026-07-12,131,11,79
INV00097649,R014,M0144,2026-07-12,178,107,21
INV00097650,R014,M0068,2026-07-12,115,73,63
INV00097651,R014,M0115,2026-07-12,49,37,38
INV00097652,R014,M0012,2026-07-12,32,7,43
INV00097653,R014,M0066,2026-07-12,75,44,57
INV00097654,R014,M0086,2026-07-12,47,11,29
INV00097655,R014,M0007,2026-07-12,87,78,23
INV00097656,R014,M0028,2026-07-12,83,32,39
INV00097657,R014,M0077,2026-07-12,191,177,30
INV00097658,R014,M0140,2026-07-12,191,41,56
INV00097659,R014,M0127,2026-07-12,128,3,81
INV00097660,R014,M0042,2026-07-12,85,26,76
INV00097661,R014,M0005,2026-07-12,99,1,91
INV00097662,R014,M0136,2026-07-12,111,96,17
INV00097663,R014,M0033,2026-07-12,92,33,25
INV00097664,R014,M0128,2026-07-12,131,103,0
INV00097665,R014,M0133,2026-07-12,158,2,99
INV00097666,R014,M0069,2026-07-12,139,130,50
INV00097667,R014,M0011,2026-07-12,160,48,64
INV00097668,R014,M0096,2026-07-12,27,0,87
INV00097669,R014,M0110,2026-07-12,112,96,33
INV00097670,R014,M0001,2026-07-12,115,93,7
INV00097671,R014,M0120,2026-07-12,47,21,7
INV00097672,R014,M0112,2026-07-12,76,15,83
INV00097673,R014,M0065,2026-07-12,40,19,58
INV00097674,R014,M0045,2026-07-12,102,74,45
INV00097675,R014,M0087,2026-07-12,114,53,51
INV00097676,R014,M0029,2026-07-12,35,16,17
INV00097677,R014,M0041,2026-07-12,120,97,76
INV00097678,R014,M0113,2026-07-12,39,13,12
INV00097679,R014,M0026,2026-07-12,128,17,1
INV00097680,R014,M0024,2026-07-12,193,47,48
INV00097681,R014,M0106,2025-11-30,45,4,53
INV00097682,R014,M0109,2025-11-30,82,75,96
INV00097683,R014,M0142,2025-11-30,158,100,57
INV00097684,R014,M0056,2025-11-30,94,86,35
INV00097685,R014,M0095,2025-11-30,195,38,33
INV00097686,R014,M0030,2025-11-30,109,106,16
INV00097687,R014,M0102,2025-11-30,67,38,84
INV00097688,R014,M0052,2025-11-30,187,168,54
INV00097689,R014,M0101,2025-11-30,170,75,38
INV00097690,R014,M0143,2025-11-30,168,124,51
INV00097691,R014,M0020,2025-11-30,174,94,54
INV00097692,R014,M0085,2025-11-30,108,44,41
INV00097693,R014,M0016,2025-11-30,157,69,40
INV00097694,R014,M0067,2025-11-30,41,38,45
INV00097695,R014,M0025,2025-11-30,44,15,52
INV00097696,R014,M0031,2025-11-30,98,39,93
INV00097697,R014,M0129,2025-11-30,51,41,35
INV00097698,R014,M0148,2025-11-30,91,37,22
INV00097699,R014,M0099,2025-11-30,156,107,23
INV00097700,R014,M0017,2025-11-30,95,20,3
INV00097701,R014,M0076,2025-11-30,178,108,56
INV00097702,R014,M0019,2025-11-30,185,152,97
INV00097703,R014,M0013,2025-11-30,97,50,36
INV00097704,R014,M0010,2025-11-30,38,28,72
INV00097705,R014,M0032,2025-11-30,100,82,81
INV00097706,R014,M0152,2025-11-30,136,8,90
INV00097707,R014,M0098,2025-11-30,87,52,67
INV00097708,R014,M0057,2025-11-30,49,5,79
INV00097709,R014,M0132,2025-11-30,140,52,24
INV00097710,R014,M0105,2025-11-30,136,29,9
INV00097711,R014,M0137,2025-11-30,55,27,14
INV00097712,R014,M0079,2025-11-30,38,37,74
INV00097713,R014,M0061,2025-11-30,128,53,56
INV00097714,R014,M0116,2025-11-30,153,148,11
INV00097715,R014,M0003,2025-11-30,116,19,52
INV00097716,R014,M0124,2025-11-30,132,79,75
INV00097717,R014,M0046,2025-11-30,188,41,0
INV00097718,R014,M0043,2025-11-30,123,8,88
INV00097719,R014,M0070,2025-11-30,182,130,67
INV00097720,R014,M0091,2025-11-30,48,19,28
INV00097721,R014,M0027,2025-11-30,37,21,66
INV00097722,R014,M0139,2025-11-30,40,18,44
INV00097723,R014,M0083,2025-11-30,65,52,2
INV00097724,R014,M0097,2025-11-30,179,167,50
INV00097725,R014,M0147,2025-11-30,59,53,88
INV00097726,R014,M0037,2025-11-30,24,6,18
INV00097727,R014,M0082,2025-11-30,81,20,52
INV00097728,R014,M0023,2025-11-30,74,15,24
INV00097729,R014,M0144,2025-11-30,56,5,57
INV00097730,R014,M0068,2025-11-30,173,70,88
INV00097731,R014,M0115,2025-11-30,119,80,10
INV00097732,R014,M0012,2025-11-30,48,40,65
INV00097733,R014,M0066,2025-11-30,118,81,1
INV00097734,R014,M0086,2025-11-30,194,157,44
INV00097735,R014,M0007,2025-11-30,81,9,12
INV00097736,R014,M0028,2025-11-30,133,76,47
INV00097737,R014,M0077,2025-11-30,87,42,68
INV00097738,R014,M0140,2025-11-30,174,166,87
INV00097739,R014,M0127,2025-11-30,47,5,35
INV00097740,R014,M0042,2025-11-30,38,14,85
INV00097741,R014,M0005,2025-11-30,158,52,73
INV00097742,R014,M0136,2025-11-30,143,76,36
INV00097743,R014,M0033,2025-11-30,123,120,96
