wastage_id,restaurant_id,item_id,date,wasted_qty,wastage_cost,reason
WST0003349,R012,M0094,2026-06-22,3.0,22.17,Expired Ingredients
WST0003350,R003,M0095,2025-10-09,9.7,41.52,Expired Ingredients
WST0003351,R009,M0107,2026-02-22,3.0,16.2,Customer Return
WST0003352,R020,M0059,2025-08-01,3.3,45.67,Overproduction
WST0003353,R012,M0082,2025-12-19,5.2,34.79,Overproduction
WST0003354,R014,M0087,2025-11-20,4.8,23.66,Customer Return
WST0003355,R004,M0088,2025-12-21,1.5,12.34,Quality Rejection
WST0003356,R019,M0104,2026-01-03,7.4,44.99,Overproduction
WST0003357,R015,M0147,2026-05-23,2.0,22.68,Quality Rejection
WST0003358,R001,M0127,2026-04-15,11.5,147.08,Quality Rejection
WST0003359,R009,M0128,2026-05-03,3.2,17.5,Overproduction
WST0003360,R001,M0059,2026-04-19,3.5,48.44,Customer Return
WST0003361,R014,M0079,2026-05-24,4.6,15.5,Customer Return
WST0003362,R001,M0130,2026-04-05,7.0,84.28,Expired Ingredients
WST0003363,R020,M0094,2026-03-12,4.2,31.04,Expired Ingredients
WST0003364,R019,M0118,2026-08-16,4.2,13.69,Quality Rejection
WST0003365,R001,M0040,2026-05-14,3.9,52.92,Overproduction
WST0003366,R009,M0089,2026-05-12,2.1,12.1,Spoilage
WST0003367,R009,M0152,2025-12-05,8.8,40.83,Spoilage
WST0003368,R009,M0101,2026-08-07,2.3,17.99,Quality Rejection
WST0003369,R015,M0026,2026-09-15,3.4,17.78,Spoilage
WST0003370,R016,M0125,2025-10-11,1.5,8.22,Quality Rejection
WST0003371,R009,M0076,2026-03-27,2.9,26.91,Spoilage
WST0003372,R008,M0015,2026-05-21,1.3,8.68,Expired Ingredients
WST0003373,R015,M0131,2026-09-13,4.7,44.23,Customer Return
WST0003374,R010,M0098,2025-09-22,4.9,53.41,Quality Rejection
WST0003375,R018,M0053,2025-08-31,6.6,40.79,Expired Ingredients
WST0003376,R005,M0007,2025-10-24,3.1,19.56,Expired Ingredients
WST0003377,R013,M0048,2026-06-12,6.6,21.78,Overproduction
WST0003378,R001,M0016,2025-10-21,13.8,40.3,Overproduction
WST0003379,R017,M0022,2026-09-11,12.9,114.55,Spoilage
WST0003380,R016,M0083,2026-01-08,2.9,36.4,Customer Return
WST0003381,R002,M0152,2026-03-09,3.4,15.78,Quality Rejection
WST0003382,R020,M0081,2026-01-04,10.5,46.62,Preparation Waste
WST0003383,R002,M0157,2025-08-13,9.5,32.58,Quality Rejection
WST0003384,R008,M0068,2026-03-27,4.2,45.57,Preparation Waste
WST0003385,R006,M0052,2026-01-02,8.6,63.9,Overproduction
WST0003386,R004,M0081,2025-10-15,9.8,43.51,Preparation Waste
WST0003387,R008,M0067,2025-08-27,3.6,21.82,Customer Return
WST0003388,R006,M0130,2026-03-01,14.2,170.97,Overproduction
WST0003389,R005,M0006,2026-01-10,0.9,9.79,Customer Return
WST0003390,R019,M0018,2026-05-14,4.9,53.26,Quality Rejection
WST0003391,R010,M0059,2025-08-29,8.4,116.26,Customer Return
WST0003392,R005,M0102,2026-05-17,12.5,109.38,Preparation Waste
WST0003393,R015,M0154,2025-12-24,3.9,19.81,Overproduction
WST0003394,R004,M0130,2026-01-16,9.1,109.56,Customer Return
WST0003395,R007,M0103,2026-02-11,2.3,9.43,Customer Return
WST0003396,R018,M0053,2025-10-13,8.2,50.68,Quality Rejection
WST0003397,R010,M0137,2026-04-29,15.0,84.45,Customer Return
WST0003398,R014,M0102,2026-09-17,7.0,61.25,Quality Rejection
WST0003399,R006,M0132,2026-03-24,13.3,40.43,Overproduction
WST0003400,R001,M0033,2026-07-02,1.1,13.85,Expired Ingredients
WST0003401,R018,M0002,2026-04-15,5.0,42.4,Customer Return
WST0003402,R012,M0062,2026-03-22,11.3,141.14,Customer Return
WST0003403,R013,M0081,2026-05-24,8.5,37.74,Quality Rejection
WST0003404,R009,M0013,2026-01-28,3.0,15.36,Quality Rejection
WST0003405,R011,M0094,2026-04-23,10.8,79.81,Overproduction
WST0003406,R018,M0121,2026-04-16,8.3,42.83,Spoilage
WST0003407,R001,M0094,2026-04-16,14.0,103.46,Preparation Waste
WST0003408,R013,M0020,2025-11-02,3.2,16.32,Customer Return
WST0003409,R010,M0017,2026-08-21,3.8,15.85,Customer Return
WST0003410,R016,M0054,2026-03-27,3.3,44.32,Expired Ingredients
WST0003411,R004,M0157,2026-08-19,3.9,13.38,Preparation Waste
WST0003412,R007,M0048,2026-06-25,11.0,36.3,Customer Return
WST0003413,R008,M0048,2026-03-08,9.3,30.69,Preparation Waste
WST0003414,R016,M0082,2025-08-19,11.3,75.6,Preparation Waste
WST0003415,R003,M0120,2026-01-26,1.3,9.36,Quality Rejection
WST0003416,R006,M0055,2025-09-24,3.7,37.85,Preparation Waste
WST0003417,R010,M0127,2026-01-20,12.4,158.6,Expired Ingredients
WST0003418,R004,M0094,2025-10-09,11.2,82.77,Preparation Waste
WST0003419,R020,M0062,2026-06-16,9.2,114.91,Customer Return
WST0003420,R012,M0095,2026-02-26,13.2,56.5,Overproduction
WST0003421,R005,M0048,2026-06-25,8.8,29.04,Customer Return
WST0003422,R004,M0013,2025-10-27,0.5,2.56,Overproduction
WST0003423,R017,M0059,2026-07-27,13.2,182.69,Quality Rejection
WST0003424,R014,M0052,2026-05-09,8.5,63.16,Quality Rejection
WST0003425,R012,M0136,2026-04-28,3.9,31.98,Overproduction
WST0003426,R014,M0018,2026-05-07,2.5,27.17,Overproduction
WST0003427,R012,M0140,2025-08-12,2.7,7.97,Quality Rejection
WST0003428,R006,M0130,2026-01-05,6.8,81.87,Spoilage
WST0003429,R019,M0016,2026-01-22,8.6,25.11,Overproduction
WST0003430,R006,M0038,2026-05-30,1.2,4.18,Quality Rejection
WST0003431,R012,M0104,2026-03-25,8.7,52.9,Preparation Waste
WST0003432,R004,M0016,2026-05-03,5.9,17.23,Spoilage
WST0003433,R005,M0132,2025-10-12,14.7,44.69,Expired Ingredients
WST0003434,R009,M0142,2026-02-19,5.1,62.27,Overproduction
WST0003435,R004,M0134,2026-05-14,13.4,177.82,Overproduction
WST0003436,R005,M0148,2025-11-04,13.7,79.46,Spoilage
WST0003437,R012,M0053,2025-12-24,7.3,45.11,Customer Return
WST0003438,R009,M0116,2026-09-18,2.0,14.54,Quality Rejection
WST0003439,R017,M0002,2026-06-30,1.1,9.33,Customer Return
WST0003440,R002,M0095,2026-02-28,12.6,53.93,Quality Rejection
WST0003441,R005,M0130,2026-01-12,3.6,43.34,Preparation Waste
WST0003442,R015,M0081,2025-09-28,12.5,55.5,Overproduction
WST0003443,R019,M0094,2025-11-24,12.7,93.85,Overproduction
WST0003444,R009,M0062,2025-10-03,12.5,156.12,Quality Rejection
WST0003445,R001,M0095,2025-12-09,15.0,64.2,Customer Return
WST0003446,R006,M0152,2025-10-01,6.7,31.09,Overproduction
WST0003447,R001,M0131,2025-12-02,4.4,41.4,Overproduction
WST0003448,R019,M0118,2026-07-15,4.8,15.65,Overproduction
WST0003449,R009,M0003,2026-07-12,4.2,39.4,Preparation Waste
WST0003450,R017,M0136,2026-01-10,4.3,35.26,Preparation Waste
WST0003451,R003,M0160,2026-02-17,2.1,19.22,Spoilage
WST0003452,R009,M0127,2026-09-04,8.9,113.83,Overproduction
WST0003453,R003,M0070,2026-05-04,4.6,56.03,Overproduction
WST0003454,R019,M0046,2025-12-23,4.8,47.47,Spoilage
WST0003455,R012,M0104,2026-07-31,3.6,21.89,Overproduction
WST0003456,R016,M0043,2026-02-13,1.4,4.24,Quality Rejection
WST0003457,R012,M0142,2026-08-21,10.1,123.32,Overproduction
WST0003458,R011,M0078,2026-04-17,3.0,16.41,Overproduction
WST0003459,R005,M0157,2026-01-18,4.3,14.75,Customer Return
WST0003460,R020,M0016,2026-02-17,8.4,24.53,Customer Return
WST0003461,R011,M0085,2025-08-23,1.4,4.09,Preparation Waste
WST0003462,R018,M0064,2026-01-14,3.3,34.65,Expired Ingredients
WST0003463,R004,M0137,2026-01-26,7.8,43.91,Preparation Waste
WST0003464,R012,M0016,2025-07-31,4.0,11.68,Quality Rejection
WST0003465,R013,M0086,2026-02-26,4.1,31.36,Overproduction
WST0003466,R016,M0110,2025-10-06,2.5,23.7,Overproduction
WST0003467,R008,M0060,2025-12-31,6.5,83.98,Overproduction
WST0003468,R006,M0137,2025-09-12,12.5,70.38,Quality Rejection
WST0003469,R019,M0081,2026-02-05,9.5,42.18,Expired Ingredients
WST0003470,R007,M0095,2026-01-05,10.9,46.65,Quality Rejection
WST0003471,R007,M0059,2025-12-31,7.6,105.18,Overproduction
WST0003472,R003,M0097,2026-02-24,2.6,20.59,Spoilage
WST0003473,R016,M0052,2025-12-19,10.7,79.5,Overproduction
WST0003474,R007,M0060,2026-04-21,4.6,59.43,Preparation Waste
WST0003475,R008,M0101,2026-06-03,3.7,28.93,Spoilage
WST0003476,R020,M0129,2026-09-13,1.0,2.71,Overproduction
WST0003477,R013,M0121,2025-12-24,14.5,74.82,Expired Ingredients
WST0003478,R005,M0157,2025-08-06,11.6,39.79,Overproduction
WST0003479,R013,M0108,2026-07-06,5.0,66.95,Quality Rejection
WST0003480,R012,M0052,2026-05-05,4.1,30.46,Overproduction
WST0003481,R015,M0089,2026-04-20,3.4,19.58,Expired Ingredients
WST0003482,R017,M0134,2026-09-10,8.7,115.45,Customer Return
WST0003483,R001,M0040,2025-11-22,2.0,27.14,Preparation Waste
WST0003484,R020,M0053,2026-06-29,7.8,48.2,Quality Rejection
WST0003485,R015,M0046,2026-01-07,1.6,15.82,Customer Return
WST0003486,R018,M0082,2026-06-26,10.7,71.58,Overproduction
WST0003487,R018,M0048,2026-08-24,9.4,31.02,Spoilage
WST0003488,R017,M0016,2026-02-08,8.2,23.94,Customer Return
WST0003489,R020,M0062,2026-08-20,14.0,174.86,Spoilage
WST0003490,R009,M0004,2026-08-24,4.3,24.17,Spoilage
WST0003491,R020,M0116,2026-03-30,0.5,3.64,Quality Rejection
WST0003492,R005,M0102,2026-07-23,6.3,55.12,Overproduction
WST0003493,R005,M0028,2026-05-20,0.6,5.86,Preparation Waste
WST0003494,R019,M0042,2025-08-17,3.1,29.54,Quality Rejection
WST0003495,R009,M0031,2025-09-03,2.0,11.78,Quality Rejection
WST0003496,R012,M0131,2026-07-17,1.4,13.17,Customer Return
WST0003497,R010,M0041,2026-04-24,4.7,41.45,Preparation Waste
WST0003498,R011,M0142,2025-08-24,9.5,116.0,Overproduction
WST0003499,R012,M0112,2026-08-13,1.5,10.64,Expired Ingredients
WST0003500,R007,M0048,2026-05-31,12.2,40.26,Quality Rejection
WST0003501,R011,M0002,2026-06-29,2.4,20.35,Preparation Waste
WST0003502,R015,M0069,2026-05-24,4.1,28.0,Customer Return
WST0003503,R004,M0139,2025-08-04,0.6,6.28,Overproduction
WST0003504,R014,M0146,2026-08-16,1.4,9.14,Overproduction
WST0003505,R001,M0011,2025-12-31,4.6,26.82,Expired Ingredients
WST0003506,R005,M0049,2025-09-17,4.1,50.1,Overproduction
WST0003507,R011,M0157,2026-01-15,4.6,15.78,Quality Rejection
WST0003508,R013,M0137,2025-10-21,9.2,51.8,Overproduction
WST0003509,R003,M0137,2026-06-21,6.8,38.28,Expired Ingredients
WST0003510,R015,M0104,2026-07-21,11.9,72.35,Preparation Waste
WST0003511,R009,M0053,2026-02-01,3.9,24.1,Preparation Waste
WST0003512,R018,M0149,2026-07-09,0.7,4.84,Customer Return
WST0003513,R010,M0127,2026-05-03,4.8,61.39,Quality Rejection
WST0003514,R013,M0132,2026-05-30,7.0,21.28,Quality Rejection
WST0003515,R006,M0086,2025-12-17,4.7,35.96,Expired Ingredients
WST0003516,R007,M0137,2026-02-06,5.3,29.84,Overproduction
WST0003517,R015,M0052,2026-07-23,6.6,49.04,Overproduction
WST0003518,R012,M0037,2025-08-10,1.9,22.72,Preparation Waste
WST0003519,R005,M0098,2026-06-17,12.9,140.61,Spoilage
WST0003520,R005,M0096,2025-08-02,1.0,13.88,Expired Ingredients
WST0003521,R005,M0009,2026-04-02,7.6,64.68,Customer Return
WST0003522,R010,M0132,2026-01-01,6.0,18.24,Customer Return
WST0003523,R009,M0094,2026-06-17,3.7,27.34,Overproduction
WST0003524,R019,M0089,2026-03-15,3.4,19.58,Spoilage
WST0003525,R014,M0059,2025-12-20,9.6,132.86,Overproduction
WST0003526,R008,M0082,2025-09-23,4.3,28.77,Overproduction
WST0003527,R005,M0116,2026-09-13,1.1,8.0,Expired Ingredients
WST0003528,R013,M0142,2025-10-18,9.2,112.33,Overproduction
WST0003529,R016,M0090,2026-09-23,2.5,13.08,Customer Return
WST0003530,R006,M0098,2025-08-13,13.6,148.24,Spoilage
WST0003531,R001,M0053,2026-03-28,12.5,77.25,Spoilage
WST0003532,R020,M0051,2026-03-22,1.3,18.06,Customer Return
WST0003533,R013,M0048,2026-04-08,3.2,10.56,Customer Return
WST0003534,R008,M0053,2026-07-16,6.9,42.64,Expired Ingredients
WST0003535,R007,M0003,2025-10-06,3.0,28.14,Customer Return
WST0003536,R014,M0070,2026-09-20,4.4,53.59,Overproduction
WST0003537,R002,M0126,2026-05-08,2.6,19.55,Expired Ingredients
WST0003538,R015,M0140,2026-05-29,1.8,5.31,Customer Return
WST0003539,R017,M0112,2026-01-21,0.6,4.25,Quality Rejection
WST0003540,R008,M0130,2025-09-17,5.6,67.42,Preparation Waste
WST0003541,R013,M0095,2025-10-08,3.9,16.69,Expired Ingredients
WST0003542,R006,M0020,2026-03-04,2.0,10.2,Overproduction
WST0003543,R017,M0129,2026-04-03,1.8,4.88,Overproduction
WST0003544,R011,M0056,2025-10-11,4.2,37.04,Quality Rejection
WST0003545,R009,M0140,2026-05-10,2.2,6.49,Preparation Waste
WST0003546,R003,M0107,2025-08-03,3.2,17.28,Quality Rejection
WST0003547,R003,M0137,2025-12-29,7.4,41.66,Preparation Waste
WST0003548,R010,M0157,2025-08-24,4.5,15.44,Overproduction
WST0003549,R016,M0104,2025-08-23,4.8,29.18,Spoilage
WST0003550,R015,M0095,2025-12-24,9.8,41.94,Customer Return
WST0003551,R018,M0060,2026-06-29,4.7,60.72,Quality Rejection
WST0003552,R020,M0095,2025-08-24,8.5,36.38,Overproduction
WST0003553,R002,M0059,2025-10-11,4.5,62.28,Spoilage
WST0003554,R006,M0053,2025-12-07,11.6,71.69,Expired Ingredients
WST0003555,R009,M0060,2026-03-18,12.1,156.33,Preparation Waste
WST0003556,R011,M0105,2026-03-02,1.4,9.0,Overproduction
WST0003557,R015,M0157,2026-05-18,10.4,35.67,Quality Rejection
WST0003558,R017,M0121,2025-10-23,13.4,69.14,Quality Rejection
WST0003559,R018,M0060,2025-12-08,5.8,74.94,Expired Ingredients
WST0003560,R002,M0102,2025-10-10,11.9,104.12,Expired Ingredients
WST0003561,R004,M0084,2026-03-09,1.3,6.38,Expired Ingredients
WST0003562,R015,M0082,2026-06-14,14.9,99.68,Spoilage
WST0003563,R010,M0150,2026-05-26,2.3,29.0,Overproduction
WST0003564,R013,M0098,2026-04-26,7.9,86.11,Overproduction
WST0003565,R019,M0037,2025-08-30,2.0,23.92,Overproduction
WST0003566,R016,M0137,2026-01-18,9.8,55.17,Quality Rejection
WST0003567,R004,M0104,2025-10-10,13.3,80.86,Customer Return
WST0003568,R018,M0060,2026-02-14,7.5,96.9,Quality Rejection
WST0003569,R015,M0060,2026-01-19,11.9,153.75,Overproduction
WST0003570,R007,M0055,2025-11-16,3.1,31.71,Expired Ingredients
WST0003571,R004,M0132,2026-06-05,8.1,24.62,Quality Rejection
WST0003572,R016,M0159,2026-03-02,1.7,11.58,Preparation Waste
WST0003573,R012,M0134,2026-07-15,9.6,127.39,Customer Return
WST0003574,R019,M0146,2026-09-03,0.6,3.92,Customer Return
WST0003575,R008,M0008,2025-10-09,4.9,38.86,Expired Ingredients
WST0003576,R017,M0062,2026-05-07,12.4,154.88,Quality Rejection
WST0003577,R019,M0049,2026-05-02,2.5,30.55,Quality Rejection
WST0003578,R006,M0072,2026-08-29,4.4,23.5,Overproduction
WST0003579,R014,M0059,2025-09-09,13.6,188.22,Overproduction
WST0003580,R008,M0140,2026-05-17,1.3,3.84,Spoilage
WST0003581,R017,M0028,2025-10-09,3.3,32.21,Spoilage
WST0003582,R006,M0098,2026-06-18,5.4,58.86,Preparation Waste
WST0003583,R020,M0094,2025-11-06,13.6,100.5,Overproduction
WST0003584,R013,M0048,2026-03-17,11.3,37.29,Overproduction
WST0003585,R013,M0088,2026-05-25,1.2,9.88,Spoilage
WST0003586,R006,M0081,2026-02-15,11.9,52.84,Spoilage
WST0003587,R007,M0134,2026-03-08,9.3,123.41,Preparation Waste
WST0003588,R003,M0148,2026-06-04,7.3,42.34,Quality Rejection
WST0003589,R012,M0048,2026-01-02,9.2,30.36,Quality Rejection
WST0003590,R001,M0068,2026-07-03,2.2,23.87,Expired Ingredients
WST0003591,R010,M0112,2025-09-15,4.7,33.32,Customer Return
WST0003592,R016,M0124,2025-09-28,3.8,10.68,Overproduction
WST0003593,R005,M0150,2025-10-25,4.7,59.27,Preparation Waste
WST0003594,R007,M0009,2026-01-08,12.8,108.93,Overproduction
WST0003595,R008,M0062,2026-03-22,8.3,103.67,Expired Ingredients
WST0003596,R020,M0134,2025-11-07,14.6,193.74,Overproduction
WST0003597,R003,M0067,2025-11-24,0.6,3.64,Quality Rejection
WST0003598,R016,M0058,2026-02-08,3.5,12.04,Expired Ingredients
WST0003599,R009,M0059,2025-12-26,8.8,121.79,Spoilage
WST0003600,R007,M0128,2026-01-01,1.0,5.47,Overproduction
WST0003601,R011,M0095,2026-04-10,3.2,13.7,Spoilage
WST0003602,R003,M0022,2026-01-21,11.2,99.46,Expired Ingredients
WST0003603,R016,M0094,2026-08-01,9.8,72.42,Customer Return
WST0003604,R011,M0060,2026-07-24,4.0,51.68,Spoilage
WST0003605,R016,M0059,2025-11-14,14.2,196.53,Overproduction
WST0003606,R010,M0022,2026-02-10,11.3,100.34,Customer Return
WST0003607,R015,M0152,2026-02-13,5.5,25.52,Customer Return
WST0003608,R003,M0016,2026-06-18,4.1,11.97,Expired Ingredients
WST0003609,R007,M0132,2026-01-21,12.7,38.61,Expired Ingredients
WST0003610,R019,M0023,2026-08-25,1.2,7.68,Quality Rejection
WST0003611,R017,M0104,2026-01-08,705.0,85.73,Spoilage
WST0003612,R006,M0148,2025-10-26,8.2,47.56,Spoilage
WST0003613,R015,M0094,2025-12-11,4.1,30.3,Customer Return
WST0003614,R004,M0082,2026-04-11,6.1,40.81,Customer Return
WST0003615,R016,M0025,2026-08-06,2.9,7.42,Expired Ingredients
WST0003616,R007,M0073,2026-02-26,3.7,35.56,Overproduction
WST0003617,R007,M0062,2026-06-03,13.0,162.37,Quality Rejection
WST0003618,R002,M0127,2026-06-17,6.0,76.74,Overproduction
WST0003619,R011,M0079,2026-07-25,4.4,14.83,Preparation Waste
WST0003620,R004,M0099,2026-03-24,1.8,7.4,Spoilage
WST0003621,R010,M0130,2026-03-05,4.4,52.98,Overproduction
WST0003622,R012,M0024,2025-12-27,1.5,5.2,Customer Return
WST0003623,R004,M0052,2026-01-21,6.6,49.04,Preparation Waste
WST0003624,R013,M0098,2025-09-09,7.5,81.75,Overproduction
WST0003625,R019,M0031,2026-04-01,0.9,5.3,Overproduction
WST0003626,R003,M0053,2026-04-08,7.4,45.73,Overproduction
WST0003627,R002,M0080,2026-09-11,0.9,5.83,Quality Rejection
WST0003628,R011,M0150,2025-09-24,4.9,61.79,Overproduction
WST0003629,R005,M0082,2026-02-15,4.9,32.78,Expired Ingredients
WST0003630,R008,M0148,2025-08-07,14.0,81.2,Overproduction
WST0003631,R020,M0016,2026-02-24,14.5,42.34,Expired Ingredients
WST0003632,R001,M0131,2026-06-25,1.8,16.94,Preparation Waste
WST0003633,R005,M0048,2025-10-31,11.6,38.28,Spoilage
WST0003634,R015,M0052,2026-05-24,5.8,43.09,Overproduction
WST0003635,R009,M0121,2026-03-22,14.0,72.24,Customer Return
WST0003636,R004,M0124,2026-06-22,2.0,5.62,Quality Rejection
WST0003637,R015,M0121,2025-11-29,12.5,64.5,Expired Ingredients
WST0003638,R005,M0148,2026-02-10,8.4,48.72,Expired Ingredients
WST0003639,R009,M0148,2026-08-21,7.2,41.76,Spoilage
WST0003640,R002,M0084,2026-09-20,145.0,14.24,Expired Ingredients
WST0003641,R007,M0033,2025-09-08,3.5,44.06,Expired Ingredients
WST0003642,R002,M0095,2025-11-12,8.9,38.09,Spoilage
WST0003643,R005,M0152,2025-11-06,3.8,17.63,Expired Ingredients
WST0003644,R014,M0016,2026-03-09,3.2,9.34,Preparation Waste
WST0003645,R010,M0105,2026-04-23,1.9,12.22,Quality Rejection
WST0003646,R009,M0042,2026-05-14,1.5,14.29,Quality Rejection
WST0003647,R007,M0157,2025-08-02,8.9,30.53,Overproduction
WST0003648,R011,M0157,2025-12-15,5.1,17.49,Spoilage
WST0003649,R019,M0081,2026-04-28,4.5,19.98,Spoilage
WST0003650,R013,M0098,2026-05-25,8.4,91.56,Customer Return
WST0003651,R017,M0130,2026-06-28,7.8,93.91,Overproduction
WST0003652,R019,M0026,2026-03-11,1.5,7.85,Expired Ingredients
WST0003653,R013,M0024,2025-12-14,70.0,4.86,Expired Ingredients
WST0003654,R017,M0012,2026-07-20,2.9,13.49,Expired Ingredients
WST0003655,R015,M0132,2026-06-15,3.4,10.34,Quality Rejection
WST0003656,R005,M0036,2025-09-01,2.2,6.4,Expired Ingredients
WST0003657,R017,M0009,2025-11-11,13.9,118.29,Quality Rejection
WST0003658,R007,M0004,2026-05-10,2.2,12.36,Expired Ingredients
WST0003659,R018,M0140,2025-11-19,0.9,2.66,Quality Rejection
WST0003660,R013,M0128,2026-09-22,0.7,3.83,Preparation Waste
WST0003661,R020,M0114,2026-01-20,4.6,35.42,Customer Return
WST0003662,R001,M0134,2026-02-07,8.5,112.8,Overproduction
WST0003663,R005,M0095,2026-01-27,10.2,43.66,Overproduction
WST0003664,R007,M0051,2025-08-16,3.7,51.39,Quality Rejection
WST0003665,R019,M0082,2026-05-10,4.8,32.11,Quality Rejection
WST0003666,R004,M0043,2025-10-22,1.2,3.64,Overproduction
WST0003667,R006,M0082,2025-08-03,10.1,67.57,Quality Rejection
WST0003668,R004,M0089,2025-12-25,1.8,10.37,Overproduction
WST0003669,R004,M0082,2026-09-11,6.5,43.48,Expired Ingredients
WST0003670,R019,M0114,2026-03-18,2.2,16.94,Expired Ingredients
WST0003671,R015,M0142,2026-03-01,5.3,64.71,Spoilage
WST0003672,R004,M0154,2026-07-29,2.3,11.68,Spoilage
WST0003673,R011,M0108,2026-05-05,1.8,24.1,Preparation Waste
WST0003674,R018,M0137,2025-09-05,11.6,65.31,Customer Return
WST0003675,R007,M0157,2026-01-30,4.6,15.78,Customer Return
WST0003676,R001,M0081,2026-05-29,3.9,17.32,Expired Ingredients
WST0003677,R017,M0062,2025-12-26,10.8,134.89,Customer Return
WST0003678,R011,M0121,2026-02-10,6.5,33.54,Spoilage
WST0003679,R005,M0053,2026-01-28,7.9,48.82,Spoilage
WST0003680,R005,M0066,2026-06-25,4.7,30.83,Preparation Waste
WST0003681,R011,M0156,2026-09-02,1.7,15.01,Expired Ingredients
WST0003682,R001,M0059,2025-08-20,3.6,49.82,Expired Ingredients
WST0003683,R004,M0121,2026-06-15,7.0,36.12,Preparation Waste
WST0003684,R017,M0062,2026-09-21,10.5,131.15,Expired Ingredients
WST0003685,R006,M0018,2025-08-04,1.5,16.3,Expired Ingredients
WST0003686,R001,M0022,2026-01-09,5.2,46.18,Quality Rejection
WST0003687,R008,M0075,2025-10-19,1.8,20.12,Spoilage
WST0003688,R008,M0127,2026-09-15,5.5,70.34,Customer Return
WST0003689,R019,M0142,2025-10-20,12.3,150.18,Customer Return
WST0003690,R018,M0009,2026-03-29,12.3,104.67,Spoilage
WST0003691,R017,M0121,2026-03-25,6.1,31.48,Preparation Waste
WST0003692,R009,M0142,2026-09-10,13.2,161.17,Spoilage
WST0003693,R019,M0062,2026-09-09,3.0,37.47,Quality Rejection
WST0003694,R004,M0002,2025-10-02,1.1,9.33,Quality Rejection
WST0003695,R009,M0137,2026-03-26,4.9,27.59,Expired Ingredients
WST0003696,R012,M0014,2025-10-14,1.6,8.08,Spoilage
WST0003697,R003,M0112,2026-04-09,4.9,34.74,Overproduction
WST0003698,R002,M0137,2026-02-07,5.3,29.84,Customer Return
WST0003699,R014,M0134,2025-10-22,7.2,95.54,Preparation Waste
WST0003700,R002,M0016,2026-01-01,8.0,23.36,Spoilage
WST0003701,R013,M0122,2026-03-15,3.7,19.39,Customer Return
WST0003702,R012,M0081,2026-06-05,5.6,24.86,Spoilage
WST0003703,R009,M0038,2026-01-29,4.7,16.36,Overproduction
WST0003704,R001,M0081,2026-09-12,4.8,21.31,Spoilage
WST0003705,R017,M0121,2026-04-04,11.3,58.31,Customer Return
WST0003706,R003,M0104,2026-06-28,4.5,27.36,Customer Return
WST0003707,R001,M0021,2026-07-24,2.3,14.77,Quality Rejection
WST0003708,R019,M0102,2026-08-13,13.0,113.75,Quality Rejection
WST0003709,R009,M0060,2026-06-06,13.6,175.71,Expired Ingredients
WST0003710,R007,M0154,2026-07-16,3.6,18.29,Customer Return
